c:\users\mark\owncloud\muelheim group\projects\gas phase background\ex340_cec356_ag he arm22.vms
Ag3d
	Characteristic Energy eV	1486.61	Acquisition Time s	2.8
KE_Ag3d	BE_Ag3d	CPS_Ag3d
1084.61	402	6974.21
1084.71	401.9	7060.18
1084.81	401.8	7029.07
1084.91	401.7	7043.57
1085.01	401.6	7042.75
1085.11	401.5	7152.71
1085.21	401.4	7125.64
1085.31	401.3	7110.82
1085.41	401.2	7071.39
1085.51	401.1	7159.29
1085.61	401	7181.5
1085.71	400.9	7185.89
1085.81	400.8	7211.18
1085.91	400.7	7230.32
1086.01	400.6	7267.75
1086.11	400.5	7279.21
1086.21	400.4	7244.18
1086.31	400.3	7357.5
1086.41	400.2	7376.89
1086.51	400.1	7233.68
1086.61	400	7316.43
1086.71	399.9	7334.93
1086.81	399.8	7343.04
1086.91	399.7	7294.71
1087.01	399.6	7366.11
1087.11	399.5	7407.93
1087.21	399.4	7412.61
1087.31	399.3	7395.32
1087.41	399.2	7491.5
1087.51	399.1	7579.5
1087.61	399	7454.39
1087.71	398.9	7416.64
1087.81	398.8	7450.61
1087.91	398.7	7499.86
1088.01	398.6	7404.5
1088.11	398.5	7377.57
1088.21	398.4	7367.32
1088.31	398.3	7454.96
1088.41	398.2	7491.43
1088.51	398.1	7497.61
1088.61	398	7445.79
1088.71	397.9	7420.54
1088.81	397.8	7438.89
1088.91	397.7	7467.29
1089.01	397.6	7569.29
1089.11	397.5	7547.86
1089.21	397.4	7693.68
1089.31	397.3	7653.79
1089.41	397.2	7617.75
1089.51	397.1	7520.25
1089.61	397	7400.82
1089.71	396.9	7332.14
1089.81	396.8	7158.71
1089.91	396.7	7129.64
1090.01	396.6	7162.39
1090.11	396.5	7155.25
1090.21	396.4	7170.18
1090.31	396.3	7205.75
1090.41	396.2	7241.57
1090.51	396.1	7449.57
1090.61	396	7566.5
1090.71	395.9	7919.07
1090.81	395.8	8324.18
1090.91	395.7	8683.71
1091.01	395.6	9138.46
1091.11	395.5	9583.25
1091.21	395.4	9741.93
1091.31	395.3	9426.64
1091.41	395.2	9022.43
1091.51	395.1	8471.93
1091.61	395	8025.96
1091.71	394.9	7792
1091.81	394.8	7636.14
1091.91	394.7	7400.32
1092.01	394.6	7352.89
1092.11	394.5	7346.29
1092.21	394.4	7225.57
1092.31	394.3	7196.21
1092.41	394.2	7295.86
1092.51	394.1	7317.18
1092.61	394	7206.25
