c:\users\mark\owncloud\muelheim group\projects\gas phase background\ex340_cec356_ag he arm22.vms
Ag3d
	Characteristic Energy eV	1486.61	Acquisition Time s	1
KE_Ag3d	BE_Ag3d	CPS_Ag3d
1097.61	389	8947.12
1097.71	388.9	8795.57
1097.81	388.8	8745.33
1097.91	388.7	8929.72
1098.01	388.6	8946.21
1098.11	388.5	8832.16
1098.21	388.4	8799.73
1098.31	388.3	8926.96
1098.41	388.2	8843.14
1098.51	388.1	8994.54
1098.61	388	8913.32
1098.71	387.9	8941.17
1098.81	387.8	8999.93
1098.91	387.7	9053.78
1099.01	387.6	9045.59
1099.11	387.5	8892.27
1099.21	387.4	8878.77
1099.31	387.3	9055.86
1099.41	387.2	9016.9
1099.51	387.1	8999.24
1099.61	387	9076.07
1099.71	386.9	9128.62
1099.81	386.8	9220.66
1099.91	386.7	9014.41
1100.01	386.6	8915.33
1100.11	386.5	8933.85
1100.21	386.4	9091.81
1100.31	386.3	8941.83
1100.41	386.2	9009.53
1100.51	386.1	8875.39
1100.61	386	8850.38
1100.71	385.9	8828.14
1100.81	385.8	8837.21
1100.91	385.7	8844.34
1101.01	385.6	8829.3
1101.11	385.5	8810.59
1101.21	385.4	8792.16
1101.31	385.3	8683.88
1101.41	385.2	8734.49
1101.51	385.1	8867.54
1101.61	385	8673.3
1101.71	384.9	8686.48
1101.81	384.8	8605.09
1101.91	384.7	8723
1102.01	384.6	8748.95
1102.11	384.5	8703.68
1102.21	384.4	8606.07
1102.31	384.3	8756.18
1102.41	384.2	8842.91
1102.51	384.1	8708.23
1102.61	384	8659.12
1102.71	383.9	8769.41
1102.81	383.8	8739.37
1102.91	383.7	8761.15
1103.01	383.6	8804.29
1103.11	383.5	8791.73
1103.21	383.4	9042.34
1103.31	383.3	8937.66
1103.41	383.2	9059.13
1103.51	383.1	9049.44
1103.61	383	8961.51
1103.71	382.9	9065.21
1103.81	382.8	9087.98
1103.91	382.7	9102.32
1104.01	382.6	9158.97
1104.11	382.5	9108.51
1104.21	382.4	9075.52
1104.31	382.3	9230.32
1104.41	382.2	9127.44
1104.51	382.1	9159.05
1104.61	382	9185.64
1104.71	381.9	9064.18
1104.81	381.8	9157.08
1104.91	381.7	9153.84
1105.01	381.6	9225.95
1105.11	381.5	9229.65
1105.21	381.4	9235.65
1105.31	381.3	9077.26
1105.41	381.2	8988.15
1105.51	381.1	9136.78
1105.61	381	8911.39
1105.71	380.9	8820.32
1105.81	380.8	8931.03
1105.91	380.7	8814.04
1106.01	380.6	8627.12
1106.11	380.5	8791.18
1106.21	380.4	8802.21
1106.31	380.3	8720.98
1106.41	380.2	8785.6
1106.51	380.1	8646.4
1106.61	380	8548.94
1106.71	379.9	8664.31
1106.81	379.8	8512.94
1106.91	379.7	8504.01
1107.01	379.6	8589.93
1107.11	379.5	8612.47
