C:\Users\Mark\ownCloud\Muelheim Group\Projects\Gas phase background\EX322_CEC356_Au_Ag_Cu in H2_1.vms.vms
Au4f
	Characteristic Energy eV	1486.61	Acquisition Time s	0.9
KE_Au4f	BE_Au4f	CPS_Au4f
1350.11	136.5	10448.4
1350.21	136.4	10441.8
1350.31	136.3	10442.3
1350.41	136.2	10453.2
1350.51	136.1	10525.2
1350.61	136	10437.9
1350.71	135.9	10496.1
1350.81	135.8	10600.3
1350.91	135.7	10517.5
1351.01	135.6	10570.1
1351.11	135.5	10464.1
1351.21	135.4	10487.9
1351.31	135.3	10541.8
1351.41	135.2	10475.4
1351.51	135.1	10458.2
1351.61	135	10535.6
1351.71	134.9	10547
1351.81	134.8	10515.9
1351.91	134.7	10484.2
1352.01	134.6	10548.3
1352.11	134.5	10496.4
1352.21	134.4	10576.3
1352.31	134.3	10571.5
1352.41	134.2	10430.2
1352.51	134.1	10507.6
1352.61	134	10519
1352.71	133.9	10616.1
1352.81	133.8	10533.4
1352.91	133.7	10555
1353.01	133.6	10614.5
1353.11	133.5	10625.9
1353.21	133.4	10557.8
1353.31	133.3	10529.7
1353.41	133.2	10605.4
1353.51	133.1	10625.7
1353.61	133	10653.4
1353.71	132.9	10649.9
1353.81	132.8	10625.5
1353.91	132.7	10632
1354.01	132.6	10623.1
1354.11	132.5	10610.1
1354.21	132.4	10658
1354.31	132.3	10603.8
1354.41	132.2	10651
1354.51	132.1	10645.5
1354.61	132	10607.1
1354.71	131.9	10681.5
1354.81	131.8	10665.5
1354.91	131.7	10608.3
1355.01	131.6	10601
1355.11	131.5	10652.6
1355.21	131.4	10714
1355.31	131.3	10727.2
1355.41	131.2	10664.4
1355.51	131.1	10741
1355.61	131	10659.6
1355.71	130.9	10702.3
1355.81	130.8	10769.5
1355.91	130.7	10696.8
1356.01	130.6	10725.6
1356.11	130.5	10774.9
1356.21	130.4	10783.4
1356.31	130.3	10811.5
1356.41	130.2	10751.4
1356.51	130.1	10818.7
1356.61	130	10743.3
1356.71	129.9	10744.3
1356.81	129.8	10807
1356.91	129.7	10845.4
1357.01	129.6	10834.2
1357.11	129.5	10763.7
1357.21	129.4	10807.9
1357.31	129.3	10791
1357.41	129.2	10808.3
1357.51	129.1	10811
1357.61	129	10842.6
1357.71	128.9	10934.6
1357.81	128.8	10895.5
1357.91	128.7	10902.8
1358.01	128.6	10844.8
1358.11	128.5	10862.9
1358.21	128.4	10986.9
1358.31	128.3	10880.9
1358.41	128.2	10895
1358.51	128.1	10953.1
1358.61	128	11005.5
1358.71	127.9	10988.9
1358.81	127.8	10875.3
1358.91	127.7	10897.6
1359.01	127.6	10948.6
1359.11	127.5	10934.7
1359.21	127.4	10961.6
1359.31	127.3	10969
1359.41	127.2	10991
1359.51	127.1	11030.8
1359.61	127	10963.1
1359.71	126.9	10922.5
1359.81	126.8	11024
1359.91	126.7	10997.8
1360.01	126.6	11059
1360.11	126.5	10961.3
1360.21	126.4	11055.1
1360.31	126.3	11011
1360.41	126.2	11051.6
1360.51	126.1	11076.6
1360.61	126	11119.9
1360.71	125.9	11102.4
1360.81	125.8	11085.8
1360.91	125.7	11153.9
1361.01	125.6	11116.9
1361.11	125.5	11143.4
1361.21	125.4	11177.9
1361.31	125.3	11098.2
1361.41	125.2	11170.5
1361.51	125.1	11185.3
1361.61	125	11237.8
1361.71	124.9	11177
1361.81	124.8	11124.1
1361.91	124.7	11185.1
1362.01	124.6	11251
1362.11	124.5	11208.7
1362.21	124.4	11194.8
1362.31	124.3	11224.8
1362.41	124.2	11226.6
1362.51	124.1	11297.8
1362.61	124	11260.5
1362.71	123.9	11213.5
1362.81	123.8	11262.6
1362.91	123.7	11353.7
1363.01	123.6	11409.1
1363.11	123.5	11396.3
1363.21	123.4	11320.1
1363.31	123.3	11343.5
1363.41	123.2	11345.4
1363.51	123.1	11406.1
1363.61	123	11451
1363.71	122.9	11472.4
1363.81	122.8	11478.4
1363.91	122.7	11463.4
1364.01	122.6	11533
1364.11	122.5	11472.1
1364.21	122.4	11465.4
1364.31	122.3	11478.9
1364.41	122.2	11530.8
1364.51	122.1	11448.3
1364.61	122	11481.1
1364.71	121.9	11595.1
1364.81	121.8	11626.1
1364.91	121.7	11604.6
1365.01	121.6	11629.4
1365.11	121.5	11589.2
1365.21	121.4	11584.4
1365.31	121.3	11633.1
1365.41	121.2	11583.2
1365.51	121.1	11593.6
1365.61	121	11731.6
1365.71	120.9	11709.3
1365.81	120.8	11696.6
1365.91	120.7	11718.9
1366.01	120.6	11723.7
1366.11	120.5	11724.4
1366.21	120.4	11684.3
1366.31	120.3	11780.4
1366.41	120.2	11764.8
1366.51	120.1	11767.4
1366.61	120	11726.7
1366.71	119.9	11738.1
1366.81	119.8	11845.3
1366.91	119.7	11742.7
1367.01	119.6	11694.7
1367.11	119.5	11816.4
1367.21	119.4	11882
1367.31	119.3	11798.3
1367.41	119.2	11776.8
1367.51	119.1	11926.4
1367.61	119	11870
1367.71	118.9	11915.5
1367.81	118.8	11928.4
1367.91	118.7	11868.2
1368.01	118.6	11954.2
1368.11	118.5	11896.5
1368.21	118.4	11921.6
1368.31	118.3	11867.9
1368.41	118.2	11886.4
1368.51	118.1	11936.5
1368.61	118	11878.2
1368.71	117.9	11860.1
