c:\users\mark\owncloud\muelheim group\projects\gas phase background\ex340_cec356_au he largearea.vms
Au4f
	Characteristic Energy eV	1486.61	Acquisition Time s	2.9
KE_Au4f	BE_Au4f	CPS_Au4f
1377.31	109.3	13657.6
1377.41	109.2	14131.5
1377.51	109.1	14667.7
1377.61	109	15049.4
1377.71	108.9	14970.3
1377.81	108.8	14774
1377.91	108.7	14220.7
1378.01	108.6	13557
1378.11	108.5	13043.8
1378.21	108.4	12593.8
1378.31	108.3	12186.3
1378.41	108.2	12011.3
1378.51	108.1	11814.6
1378.61	108	11758
1378.71	107.9	11628.6
1378.81	107.8	11593.3
1378.91	107.7	11482.6
1379.01	107.6	11482.7
1379.11	107.5	11455.7
1379.21	107.4	11516.1
1379.31	107.3	11429.8
1379.41	107.2	11456.9
1379.51	107.1	11356
1379.61	107	11302.4
1379.71	106.9	11095.1
1379.81	106.8	10872.2
1379.91	106.7	10706.2
1380.01	106.6	10585.1
1380.11	106.5	10379.4
1380.21	106.4	10354.8
1380.31	106.3	10403.9
1380.41	106.2	10620.9
1380.51	106.1	10740.1
1380.61	106	10936.1
1380.71	105.9	11291.1
1380.81	105.8	11551.2
1380.91	105.7	12050.3
1381.01	105.6	12642
1381.11	105.5	13306.1
1381.21	105.4	13896.4
1381.31	105.3	14206.5
1381.41	105.2	14226.7
1381.51	105.1	13739.3
1381.61	105	12933.3
1381.71	104.9	12088.5
1381.81	104.8	11480.6
1381.91	104.7	10935.9
1382.01	104.6	10576.3
1382.11	104.5	10293.5
1382.21	104.4	10107.4
1382.31	104.3	9903.21
1382.41	104.2	9884.21
1382.51	104.1	9735.69
1382.61	104	9754.24
1382.71	103.9	9712.31
1382.81	103.8	9715.21
1382.91	103.7	9664.59
1383.01	103.6	9653.83
1383.11	103.5	9619.34
1383.21	103.4	9548.52
1383.31	103.3	9588.66
1383.41	103.2	9582.17
1383.51	103.1	9588.07
1383.61	103	9600.34
1383.71	102.9	9590.9
1383.81	102.8	9572.48
1383.91	102.7	9407.45
1384.01	102.6	9427.86
1384.11	102.5	9640.21
1384.21	102.4	9567.21
1384.31	102.3	9663.97
1384.41	102.2	9473.69
1384.51	102.1	9598.9
1384.61	102	9604.21
1384.71	101.9	9560.14
1384.81	101.8	9536.07
1384.91	101.7	9527.45
1385.01	101.6	9537.31
1385.11	101.5	9580.17
1385.21	101.4	9635.72
1385.31	101.3	9591.38
1385.41	101.2	9621.31
1385.51	101.1	9647.62
1385.61	101	9522.41
1385.71	100.9	9621.31
1385.81	100.8	9567.31
1385.91	100.7	9674.76
1386.01	100.6	9673.38
1386.11	100.5	9635.86
1386.21	100.4	9666.38
1386.31	100.3	9612.83
1386.41	100.2	9592.34
1386.51	100.1	9699.59
1386.61	100	9712.79
1386.71	99.9	9633.1
1386.81	99.8	9698.03
1386.91	99.7	9698.52
1387.01	99.6	9657.48
1387.11	99.5	9742.45
1387.21	99.4	9723.28
1387.31	99.3	9661.52
1387.41	99.2	9688.83
1387.51	99.1	9619.55
1387.61	99	9606.07
1387.71	98.9	9714.38
1387.81	98.8	9679.14
1387.91	98.7	9715.9
1388.01	98.6	9658.9
1388.11	98.5	9626.52
1388.21	98.4	9575.76
1388.31	98.3	9667.41
1388.41	98.2	9634.97
1388.51	98.1	9637.69
1388.61	98	9597.62
1388.71	97.9	9533.07
1388.81	97.8	9590.52
1388.91	97.7	9562.1
1389.01	97.6	9560.28
1389.11	97.5	9550.34
1389.21	97.4	9546.24
1389.31	97.3	9477.31
1389.41	97.2	9446.66
1389.51	97.1	9381.07
1389.61	97	9262.28
1389.71	96.9	9241.48
1389.81	96.8	9295.59
1389.91	96.7	9284.62
1390.01	96.6	9148.24
1390.11	96.5	9185.83
1390.21	96.4	9167.52
1390.31	96.3	9254.31
1390.41	96.2	9172.9
1390.51	96.1	9114.17
1390.61	96	9086.69
1390.71	95.9	9045.17
1390.81	95.8	8998.21
1390.91	95.7	9122.86
1391.01	95.6	9078.52
1391.11	95.5	9093.41
1391.21	95.4	9130.52
