c:\users\mark\owncloud\muelheim group\projects\gas phase background\ex340_cec356_ag he largearea.vms
Ag3d
	Characteristic Energy eV	1486.61	Acquisition Time s	0.8
KE_Ag3d	BE_Ag3d	CPS_Ag3d
1118.41	368.2	152864
1118.51	368.1	130009
1118.61	368	97461
1118.71	367.9	64550
1118.81	367.8	41363.4
1118.91	367.7	27078.4
1119.01	367.6	19165.1
1119.11	367.5	13907.8
1119.21	367.4	10781
1119.31	367.3	8862.11
1119.41	367.2	7389.86
1119.51	367.1	6474.47
1119.61	367	5601.41
1119.71	366.9	5034.45
1119.81	366.8	4572.02
1119.91	366.7	4218.3
1120.01	366.6	3878.71
1120.11	366.5	3579.88
1120.21	366.4	3472.51
1120.31	366.3	3302.99
1120.41	366.2	3144.88
1120.51	366.1	2972.8
1120.61	366	2816.26
1120.71	365.9	2713.56
1120.81	365.8	2611.11
1120.91	365.7	2494.9
1121.01	365.6	2462.8
1121.11	365.5	2300.65
1121.21	365.4	2276.57
1121.31	365.3	2234.29
1121.41	365.2	2188.27
1121.51	365.1	2136.85
1121.61	365	2077.52
1121.71	364.9	2064.14
1121.81	364.8	1979.49
1121.91	364.7	1933.38
1122.01	364.6	1910.3
1122.11	364.5	1978.57
1122.21	364.4	1934.3
1122.31	364.3	1879.65
1122.41	364.2	1785.77
1122.51	364.1	1698.55
1122.61	364	1749.31
1122.71	363.9	1744.23
1122.81	363.8	1724.02
1122.91	363.7	1714.47
1123.01	363.6	1687.35
1123.11	363.5	1631.41
1123.21	363.4	1631.06
1123.31	363.3	1598.6
1123.41	363.2	1672.86
1123.51	363.1	1667.68
1123.61	363	1628.33
1123.71	362.9	1632.76
1123.81	362.8	1604.59
1123.91	362.7	1597.65
1124.01	362.6	1606
1124.11	362.5	1610.59
1124.21	362.4	1539.33
1124.31	362.3	1541.22
1124.41	362.2	1550.66
1124.51	362.1	1490.71
1124.61	362	1498.15
1124.71	361.9	1480.41
1124.81	361.8	1472.99
1124.91	361.7	1464.21
1125.01	361.6	1445.51
1125.11	361.5	1455.55
1125.21	361.4	1448.82
1125.31	361.3	1475.56
1125.41	361.2	1458.16
1125.51	361.1	1495.94
1125.61	361	1459.16
1125.71	360.9	1471.41
1125.81	360.8	1492.19
1125.91	360.7	1467.71
1126.01	360.6	1461.97
1126.11	360.5	1458.1
1126.21	360.4	1463.75
1126.31	360.3	1376.49
1126.41	360.2	1376.99
1126.51	360.1	1415.01
1126.61	360	1458.2
1126.71	359.9	1448.75
1126.81	359.8	1446.99
1126.91	359.7	1448.03
1127.01	359.6	1352.4
1127.11	359.5	1398.21
1127.21	359.4	1419.43
1127.31	359.3	1388.19
1127.41	359.2	1450.86
1127.51	359.1	1459.45
1127.61	359	1401.06
1127.71	358.9	1341.8
1127.81	358.8	1396.89
1127.91	358.7	1467.56
1128.01	358.6	1446.74
1128.11	358.5	1421.14
