c:\users\mark\owncloud\muelheim group\projects\gas phase background\ex340_cec356_cu n2 largearea.vms
Cu2p
	Characteristic Energy eV	1486.61	Acquisition Time s	4.5
KE_Cu2p	BE_Cu2p	CPS_Cu2p
517.81	968.8	4235.49
517.91	968.7	4206.76
518.01	968.6	4232.67
518.11	968.5	4230.11
518.21	968.4	4221.6
518.31	968.3	4224.58
518.41	968.2	4226.67
518.51	968.1	4274.27
518.61	968	4223.87
518.71	967.9	4310.49
518.81	967.8	4221.78
518.91	967.7	4234.93
519.01	967.6	4221.27
519.11	967.5	4209.82
519.21	967.4	4248.47
519.31	967.3	4251.96
519.41	967.2	4219.33
519.51	967.1	4202.07
519.61	967	4285.64
519.71	966.9	4279.04
519.81	966.8	4298.91
519.91	966.7	4277.02
520.01	966.6	4327.69
520.11	966.5	4333.98
520.21	966.4	4328.49
520.31	966.3	4362.76
520.41	966.2	4360.67
520.51	966.1	4365.82
520.61	966	4432.89
520.71	965.9	4365.84
520.81	965.8	4370.2
520.91	965.7	4386.51
521.01	965.6	4417.53
521.11	965.5	4390.18
521.21	965.4	4346.27
521.31	965.3	4322.2
521.41	965.2	4262.58
521.51	965.1	4259.84
521.61	965	4235.6
521.71	964.9	4188.6
521.81	964.8	4221.33
521.91	964.7	4199.67
522.01	964.6	4153.58
522.11	964.5	4126.31
522.21	964.4	4052.64
522.31	964.3	4067.31
522.41	964.2	4092.36
522.51	964.1	4034.8
522.61	964	4017.53
522.71	963.9	4034.53
522.81	963.8	4017.04
522.91	963.7	3982.13
523.01	963.6	3990.91
523.11	963.5	3988.02
523.21	963.4	3989.84
523.31	963.3	3972.71
523.41	963.2	3910.11
523.51	963.1	3903.29
523.61	963	3976.58
523.71	962.9	3956.07
523.81	962.8	3944.64
523.91	962.7	3922.49
524.01	962.6	3921.47
524.11	962.5	3922.98
524.21	962.4	3902.6
524.31	962.3	3935.76
524.41	962.2	3885.4
524.51	962.1	3881
524.61	962	3868.89
524.71	961.9	3917.67
524.81	961.8	3907.47
524.91	961.7	3908.33
525.01	961.6	3887.16
525.11	961.5	3857.27
525.21	961.4	3866.96
525.31	961.3	3912.04
525.41	961.2	3913.42
525.51	961.1	3845.64
525.61	961	3891.51
525.71	960.9	3873.22
525.81	960.8	3918.53
525.91	960.7	3869.69
526.01	960.6	3871.16
526.11	960.5	3876.87
526.21	960.4	3897.96
526.31	960.3	3891.04
526.41	960.2	3877.96
526.51	960.1	3857.89
526.61	960	3880.69
526.71	959.9	3874.49
526.81	959.8	3887.04
526.91	959.7	3894.91
527.01	959.6	3816.64
527.11	959.5	3843.71
527.21	959.4	3812.11
527.31	959.3	3878.69
527.41	959.2	3852.49
527.51	959.1	3828.89
527.61	959	3860.78
527.71	958.9	3845.84
527.81	958.8	3856.78
527.91	958.7	3903.22
528.01	958.6	3824.29
528.11	958.5	3804.36
528.21	958.4	3806.33
528.31	958.3	3823.13
528.41	958.2	3804.53
528.51	958.1	3789.6
528.61	958	3786.8
528.71	957.9	3815.8
528.81	957.8	3774.24
528.91	957.7	3778.09
