C:\Users\Mark\ownCloud\Muelheim Group\Projects\Gas phase background\EX340_CEC356_Ag N2 LargeArea.vms
Survey
	Characteristic Energy eV	1486.61	Acquisition Time s	2.9
KE_Survey	BE_Survey	CPS_Survey
840.11	646.5	4347.73
840.61	646	4349.12
841.11	645.5	4419.05
841.61	645	4410.7
842.11	644.5	4393.76
842.61	644	4367.18
843.11	643.5	4399.48
843.61	643	4403.24
844.11	642.5	4403.52
844.61	642	4353.55
845.11	641.5	4407.97
845.61	641	4442.73
846.11	640.5	4412.9
846.61	640	4421.64
847.11	639.5	4399.6
847.61	639	4422.2
848.11	638.5	4418.3
848.61	638	4394.57
849.11	637.5	4426.75
849.61	637	4474.15
850.11	636.5	4466.47
850.61	636	4515.69
851.11	635.5	4444.59
851.61	635	4412.27
852.11	634.5	4448.51
852.61	634	4426.81
853.11	633.5	4437.02
853.61	633	4464.31
854.11	632.5	4493.2
854.61	632	4549.95
855.11	631.5	4494.58
855.61	631	4504.48
856.11	630.5	4516.27
856.61	630	4535.74
857.11	629.5	4521.43
857.61	629	4546.5
858.11	628.5	4564.01
858.61	628	4553.69
859.11	627.5	4574.94
859.61	627	4558.3
860.11	626.5	4591.64
860.61	626	4558.67
861.11	625.5	4535.54
861.61	625	4586.53
862.11	624.5	4560.43
862.61	624	4539.94
863.11	623.5	4577.84
863.61	623	4565.58
864.11	622.5	4580.54
864.61	622	4636.48
865.11	621.5	4644.3
865.61	621	4693.48
866.11	620.5	4655.4
866.61	620	4658.04
867.11	619.5	4656.17
867.61	619	4620.46
868.11	618.5	4664.72
868.61	618	4691.64
869.11	617.5	4727.11
869.61	617	4653.5
870.11	616.5	4586.8
870.61	616	4567.76
871.11	615.5	4486.43
871.61	615	4423.55
872.11	614.5	4523.93
872.61	614	4432.33
873.11	613.5	4469
873.61	613	4424.25
874.11	612.5	4427.28
874.61	612	4405.73
875.11	611.5	4417.44
875.61	611	4420.69
876.11	610.5	4419.1
876.61	610	4468.61
877.11	609.5	4471.95
877.61	609	4491.47
878.11	608.5	4539.77
878.61	608	4522.53
879.11	607.5	4627.55
879.61	607	4707.63
880.11	606.5	4793.15
880.61	606	5002.12
881.11	605.5	5213.41
881.61	605	5563.63
882.11	604.5	5911.24
882.61	604	6009.3
883.11	603.5	5771.09
883.61	603	5419.81
884.11	602.5	5086.7
884.61	602	4818.41
885.11	601.5	4664.77
885.61	601	4553.27
886.11	600.5	4541.59
886.61	600	4443.18
887.11	599.5	4328.35
887.61	599	4363.25
888.11	598.5	4342.79
888.61	598	4332.3
889.11	597.5	4299
889.61	597	4295.8
890.11	596.5	4240.9
890.61	596	4231.98
891.11	595.5	4222.02
891.61	595	4279.96
892.11	594.5	4271.92
892.61	594	4291.4
893.11	593.5	4202.21
893.61	593	4226.13
894.11	592.5	4239.12
894.61	592	4285.95
895.11	591.5	4316.83
895.61	591	4305.67
896.11	590.5	4324.59
896.61	590	4307.74
897.11	589.5	4310.77
897.61	589	4387.63
898.11	588.5	4466.13
898.61	588	4420.4
899.11	587.5	4389.23
899.61	587	4437.58
900.11	586.5	4448.08
900.61	586	4339.7
901.11	585.5	4209.95
901.61	585	4183.29
902.11	584.5	4039.04
902.61	584	3951.98
903.11	583.5	3854
903.61	583	3891.22
904.11	582.5	3839.91
904.61	582	3851.5
905.11	581.5	3842.11
905.61	581	3821.77
906.11	580.5	3838.32
906.61	580	3815.21
907.11	579.5	3859.85
907.61	579	3856.73
908.11	578.5	3938.58
908.61	578	4008.62
909.11	577.5	4083.54
909.61	577	4195.53
910.11	576.5	4250.57
910.61	576	4367.45
911.11	575.5	4697.21
911.61	575	5085.12
912.11	574.5	5658.2
912.61	574	6357.1
913.11	573.5	6931.84
913.61	573	6884.8
914.11	572.5	6308.54
914.61	572	5436.58
915.11	571.5	4821.54
915.61	571	4376.35
916.11	570.5	4102.8
916.61	570	3908.08
917.11	569.5	3761.71
917.61	569	3628.4
918.11	568.5	3623.61
918.61	568	3573.72
919.11	567.5	3509.14
919.61	567	3452.61
920.11	566.5	3405.34
920.61	566	3395.07
921.11	565.5	3395.11
921.61	565	3404.56
922.11	564.5	3362.23
922.61	564	3349.98
923.11	563.5	3370.47
923.61	563	3373.89
924.11	562.5	3368.87
924.61	562	3378.75
925.11	561.5	3352.53
925.61	561	3333.96
926.11	560.5	3313.3
926.61	560	3307.09
927.11	559.5	3292.17
927.61	559	3351.11
928.11	558.5	3306.47
928.61	558	3318.18
929.11	557.5	3312.42
929.61	557	3336.62
930.11	556.5	3328.73
930.61	556	3352.34
931.11	555.5	3346.22
931.61	555	3306.18
932.11	554.5	3315.86
932.61	554	3344.66
933.11	553.5	3375.34
933.61	553	3370.88
934.11	552.5	3333.13
934.61	552	3387.18
935.11	551.5	3353.05
935.61	551	3354.72
936.11	550.5	3408.74
936.61	550	3418.31
937.11	549.5	3429.77
937.61	549	3360.22
938.11	548.5	3354.75
938.61	548	3362.28
939.11	547.5	3391.48
939.61	547	3383.81
940.11	546.5	3373.24
940.61	546	3413.84
941.11	545.5	3382.64
941.61	545	3383.15
942.11	544.5	3398.09
942.61	544	3394.51
943.11	543.5	3437.89
943.61	543	3432.53
944.11	542.5	3432.67
944.61	542	3398.16
945.11	541.5	3371.68
945.61	541	3414.14
946.11	540.5	3387.5
946.61	540	3399.79
947.11	539.5	3420.22
947.61	539	3425.18
948.11	538.5	3435.87
948.61	538	3457.3
949.11	537.5	3455.37
949.61	537	3383.79
950.11	536.5	3465.56
950.61	536	3436.06
951.11	535.5	3456.2
951.61	535	3481.54
952.11	534.5	3470.95
952.61	534	3439.27
953.11	533.5	3481.71
953.61	533	3555.91
954.11	532.5	3531.09
954.61	532	3528.85
955.11	531.5	3574.01
955.61	531	3581.97
956.11	530.5	3539.28
956.61	530	3527.49
957.11	529.5	3486.06
957.61	529	3528.03
958.11	528.5	3493.92
958.61	528	3509.86
959.11	527.5	3499.62
959.61	527	3457.09
960.11	526.5	3465.26
960.61	526	3496.5
961.11	525.5	3502.76
961.61	525	3497.22
962.11	524.5	3481.61
962.61	524	3489.41
963.11	523.5	3537.3
963.61	523	3582.3
964.11	522.5	3563
964.61	522	3519.21
965.11	521.5	3523.11
965.61	521	3537.83
966.11	520.5	3513.5
966.61	520	3559.87
967.11	519.5	3524.28
967.61	519	3623.7
968.11	518.5	3570
968.61	518	3571.79
969.11	517.5	3553.88
969.61	517	3568.12
970.11	516.5	3562.58
970.61	516	3566.74
971.11	515.5	3595.57
971.61	515	3592.94
972.11	514.5	3636.18
972.61	514	3575.31
973.11	513.5	3564.54
973.61	513	3621.68
974.11	512.5	3608.77
974.61	512	3595.98
975.11	511.5	3572.19
975.61	511	3649.5
976.11	510.5	3636.48
976.61	510	3614.14
977.11	509.5	3618.47
977.61	509	3664.35
978.11	508.5	3632.35
978.61	508	3690.19
979.11	507.5	3678.54
979.61	507	3677.03
980.11	506.5	3633.08
980.61	506	3679.88
981.11	505.5	3627.38
981.61	505	3658.33
982.11	504.5	3658.37
982.61	504	3691.77
983.11	503.5	3680.36
983.61	503	3698.72
984.11	502.5	3727.53
984.61	502	3665.97
985.11	501.5	3650.12
985.61	501	3682.93
986.11	500.5	3701.01
986.61	500	3751.27
987.11	499.5	3736.27
987.61	499	3723.48
988.11	498.5	3734.63
988.61	498	3727.89
989.11	497.5	3761.41
989.61	497	3722.49
990.11	496.5	3711.99
990.61	496	3761.06
991.11	495.5	3782.75
991.61	495	3704.79
992.11	494.5	3732.61
992.61	494	3747.5
993.11	493.5	3778.41
993.61	493	3752.5
994.11	492.5	3788.39
994.61	492	3793.36
995.11	491.5	3786.63
995.61	491	3855.25
996.11	490.5	3853.25
996.61	490	3808.15
997.11	489.5	3759.05
997.61	489	3863.94
998.11	488.5	3878.28
998.61	488	3880.16
999.11	487.5	3837.95
999.61	487	3842.02
1000.11	486.5	3863.94
1000.61	486	3849.03
1001.11	485.5	3817.51
1001.61	485	3820.05
1002.11	484.5	3809.62
1002.61	484	3820.24
1003.11	483.5	3893.96
1003.61	483	3893.33
1004.11	482.5	3861.2
1004.61	482	3861.33
1005.11	481.5	3889.59
1005.61	481	3881.16
1006.11	480.5	3889.79
1006.61	480	3926.05
1007.11	479.5	3877.56
1007.61	479	3896.61
1008.11	478.5	3905.48
1008.61	478	3911.91
1009.11	477.5	3998.25
1009.61	477	4002.16
1010.11	476.5	3968.21
1010.61	476	3949.93
1011.11	475.5	3900.43
1011.61	475	3983.72
1012.11	474.5	3951.15
1012.61	474	3947.86
1013.11	473.5	3979.25
1013.61	473	3955.54
1014.11	472.5	3978.51
1014.61	472	4011.91
1015.11	471.5	3981.88
1015.61	471	3982.7
1016.11	470.5	4037.35
1016.61	470	4016.28
1017.11	469.5	4041.3
1017.61	469	4031.33
1018.11	468.5	4001.29
1018.61	468	3989.64
1019.11	467.5	4009.41
1019.61	467	4000.91
1020.11	466.5	4047.64
1020.61	466	4011.51
1021.11	465.5	4003.22
1021.61	465	4061.74
1022.11	464.5	4085.24
1022.61	464	4058.32
1023.11	463.5	4079.42
1023.61	463	4099.13
1024.11	462.5	4047.64
1024.61	462	4076.55
1025.11	461.5	4081.3
1025.61	461	4108.22
1026.11	460.5	4154.19
1026.61	460	4104.32
1027.11	459.5	4116.12
1027.61	459	4083.58
1028.11	458.5	4086.96
1028.61	458	4160.71
1029.11	457.5	4136.19
1029.61	457	4170.99
1030.11	456.5	4092.04
1030.61	456	4096.96
1031.11	455.5	4161.45
1031.61	455	4132.34
1032.11	454.5	4147.62
1032.61	454	4115.03
1033.11	453.5	4175.43
1033.61	453	4167.46
1034.11	452.5	4147.69
1034.61	452	4184.96
1035.11	451.5	4158.71
1035.61	451	4151.66
1036.11	450.5	4178.55
1036.61	450	4204.86
1037.11	449.5	4157.19
1037.61	449	4186.26
1038.11	448.5	4231.2
1038.61	448	4227.7
1039.11	447.5	4220.29
1039.61	447	4244.06
1040.11	446.5	4221.79
1040.61	446	4225.43
1041.11	445.5	4147.18
1041.61	445	4168.24
1042.11	444.5	4189.37
1042.61	444	4227.55
1043.11	443.5	4206.41
1043.61	443	4242.52
1044.11	442.5	4201.56
1044.61	442	4234.37
1045.11	441.5	4221.23
1045.61	441	4273.64
1046.11	440.5	4269.68
1046.61	440	4237.61
1047.11	439.5	4247.99
1047.61	439	4217.04
1048.11	438.5	4302.5
1048.61	438	4241.28
1049.11	437.5	4271.47
1049.61	437	4288.37
1050.11	436.5	4354.06
1050.61	436	4318.56
1051.11	435.5	4398.56
1051.61	435	4362.22
1052.11	434.5	4263.44
1052.61	434	4326.65
1053.11	433.5	4304.69
1053.61	433	4288.79
1054.11	432.5	4293
1054.61	432	4284.35
1055.11	431.5	4330.24
1055.61	431	4354.16
1056.11	430.5	4362.93
1056.61	430	4386.03
1057.11	429.5	4308.42
1057.61	429	4388.02
1058.11	428.5	4370.21
1058.61	428	4353.12
1059.11	427.5	4361.12
1059.61	427	4302.39
1060.11	426.5	4332.07
1060.61	426	4356.16
1061.11	425.5	4374.71
1061.61	425	4426.35
1062.11	424.5	4473.53
1062.61	424	4453.47
1063.11	423.5	4451.45
1063.61	423	4536.32
1064.11	422.5	4551.22
1064.61	422	4610.05
1065.11	421.5	4573.87
1065.61	421	4504.61
1066.11	420.5	4479.55
1066.61	420	4527.04
1067.11	419.5	4539.13
1067.61	419	4633.17
1068.11	418.5	4509.47
1068.61	418	4405.56
1069.11	417.5	4336.15
1069.61	417	4350.92
1070.11	416.5	4363.52
1070.61	416	4351.22
1071.11	415.5	4382.48
1071.61	415	4423.52
1072.11	414.5	4374.49
1072.61	414	4349.33
1073.11	413.5	4329.67
1073.61	413	4320.04
1074.11	412.5	4366.43
1074.61	412	4397.22
1075.11	411.5	4374.81
1075.61	411	4372.08
1076.11	410.5	4369.15
1076.61	410	4356.04
1077.11	409.5	4399.77
1077.61	409	4405.7
1078.11	408.5	4459.99
1078.61	408	4416.41
1079.11	407.5	4507.72
1079.61	407	4757.18
1080.11	406.5	6007.87
1080.61	406	8974.36
1081.11	405.5	7355.37
1081.61	405	4764.33
1082.11	404.5	4528.81
1082.61	404	4490.53
1083.11	403.5	4489.71
1083.61	403	4516.01
1084.11	402.5	4537.46
1084.61	402	4560.66
1085.11	401.5	4549.14
1085.61	401	4624.4
1086.11	400.5	4591.84
1086.61	400	4600.93
1087.11	399.5	4603.71
1087.61	399	4565.22
1088.11	398.5	4555.67
1088.61	398	4537.53
1089.11	397.5	4533.02
1089.61	397	4480.71
1090.11	396.5	4548.9
1090.61	396	4542.14
1091.11	395.5	4560
1091.61	395	4528.21
1092.11	394.5	4581.76
1092.61	394	4582.67
1093.11	393.5	4549.12
1093.61	393	4548.54
1094.11	392.5	4554.87
1094.61	392	4565.39
1095.11	391.5	4580.29
1095.61	391	4618.82
1096.11	390.5	4584.07
1096.61	390	4544.11
1097.11	389.5	4492.44
1097.61	389	4627.25
1098.11	388.5	5012.2
1098.61	388	5121.84
1099.11	387.5	5424.53
1099.61	387	5103.86
1100.11	386.5	4192.86
1100.61	386	3956.67
1101.11	385.5	3884.28
1101.61	385	3874.58
1102.11	384.5	3963.99
1102.61	384	3964.82
1103.11	383.5	3846.44
1103.61	383	4050.92
1104.11	382.5	4544.58
1104.61	382	4644.98
1105.11	381.5	4906.99
1105.61	381	4500.67
1106.11	380.5	3149.53
1106.61	380	2609.9
1107.11	379.5	2555.78
1107.61	379	2601.6
1108.11	378.5	2747.88
1108.61	378	2841.52
1109.11	377.5	2790.47
1109.61	377	2711.9
1110.11	376.5	2761.15
1110.61	376	3093.29
1111.11	375.5	4103.39
1111.61	375	8318.13
1112.11	374.5	18888.1
1112.61	374	15442.1
1113.11	373.5	4278.03
1113.61	373	2471.84
1114.11	372.5	2376.55
1114.61	372	2392.57
1115.11	371.5	2142.95
1115.61	371	1965.77
1116.11	370.5	2085.48
1116.61	370	2580.82
1117.11	369.5	4191.36
1117.61	369	10478.7
1118.11	368.5	25554.7
1118.61	368	20711.8
1119.11	367.5	4575.63
1119.61	367	1677.33
1120.11	366.5	1133.24
1120.61	366	977.558
1121.11	365.5	874.625
1121.61	365	801.322
1122.11	364.5	772.473
1122.61	364	742.112
1123.11	363.5	743.448
1123.61	363	713.293
1124.11	362.5	719.466
1124.61	362	711.081
1125.11	361.5	712.347
1125.61	361	707.427
1126.11	360.5	683.032
1126.61	360	686.61
1127.11	359.5	699.964
1127.61	359	695.907
1128.11	358.5	671.364
1128.61	358	667.281
1129.11	357.5	667.81
1129.61	357	658.47
1130.11	356.5	693.646
1130.61	356	681.742
1131.11	355.5	670.433
1131.61	355	666.552
1132.11	354.5	667.007
1132.61	354	668.562
1133.11	353.5	678.224
1133.61	353	695.771
1134.11	352.5	690.86
1134.61	352	671.863
1135.11	351.5	679.431
1135.61	351	675.025
1136.11	350.5	678.258
1136.61	350	685.446
1137.11	349.5	690.597
1137.61	349	685.677
1138.11	348.5	687.196
1138.61	348	672.76
1139.11	347.5	672.05
1139.61	347	687.597
1140.11	346.5	729.379
1140.61	346	677.286
1141.11	345.5	669.246
1141.61	345	699.634
1142.11	344.5	680.453
1142.61	344	674.763
1143.11	343.5	684.627
1143.61	343	675.559
1144.11	342.5	686.909
1144.61	342	679.495
1145.11	341.5	678.418
1145.61	341	655.212
1146.11	340.5	656.435
1146.61	340	694.413
1147.11	339.5	691.707
1147.61	339	680.904
1148.11	338.5	683.678
1148.61	338	696.702
1149.11	337.5	696.207
1149.61	337	695.084
1150.11	336.5	675.074
1150.61	336	684.531
1151.11	335.5	690.821
1151.61	335	692.85
1152.11	334.5	717.374
1152.61	334	712.128
1153.11	333.5	699.936
1153.61	333	684.924
1154.11	332.5	711.617
1154.61	332	692.783
1155.11	331.5	717.419
1155.61	331	708.629
1156.11	330.5	720.946
1156.61	330	705.753
1157.11	329.5	717.452
1157.61	329	700.096
1158.11	328.5	698.614
1158.61	328	717.072
1159.11	327.5	744.323
1159.61	327	737.741
1160.11	326.5	731.742
1160.61	326	708.282
1161.11	325.5	707.703
1161.61	325	716.398
1162.11	324.5	730.236
1162.61	324	705.902
1163.11	323.5	695.431
1163.61	323	718.11
1164.11	322.5	726.002
1164.61	322	742.835
1165.11	321.5	728.66
1165.61	321	722.569
1166.11	320.5	725.305
1166.61	320	738.729
1167.11	319.5	725.988
1167.61	319	752.347
1168.11	318.5	718.133
1168.61	318	704.449
1169.11	317.5	716.232
1169.61	317	729.683
1170.11	316.5	757.682
1170.61	316	725.35
1171.11	315.5	731.258
1171.61	315	734.313
1172.11	314.5	753.525
1172.61	314	746.586
1173.11	313.5	729.373
1173.61	313	739.297
1174.11	312.5	722.356
1174.61	312	728.999
1175.11	311.5	734.304
1175.61	311	736.313
1176.11	310.5	716.221
1176.61	310	732.723
1177.11	309.5	727.554
1177.61	309	704.459
1178.11	308.5	715.765
1178.61	308	722.285
1179.11	307.5	722.868
1179.61	307	751.774
1180.11	306.5	760.808
1180.61	306	729.593
1181.11	305.5	716.395
1181.61	305	763.629
1182.11	304.5	745.463
1182.61	304	749.008
1183.11	303.5	748.452
1183.61	303	748.039
1184.11	302.5	740.566
1184.61	302	763.346
1185.11	301.5	786.054
1185.61	301	740.914
1186.11	300.5	757.444
1186.61	300	750.518
1187.11	299.5	753.997
1187.61	299	786.112
1188.11	298.5	775.018
1188.61	298	771.706
1189.11	297.5	758.047
1189.61	297	741.566
1190.11	296.5	744.883
1190.61	296	744.551
1191.11	295.5	732.835
1191.61	295	734.553
1192.11	294.5	737.89
1192.61	294	750.344
1193.11	293.5	745.322
1193.61	293	747.628
1194.11	292.5	752.409
1194.61	292	740.951
1195.11	291.5	757.809
1195.61	291	760.134
1196.11	290.5	763.202
1196.61	290	767.507
1197.11	289.5	748.4
1197.61	289	765.832
1198.11	288.5	792.336
1198.61	288	792.683
1199.11	287.5	796.383
1199.61	287	801.036
1200.11	286.5	815.623
1200.61	286	842.919
1201.11	285.5	945.442
1201.61	285	1078.39
1202.11	284.5	1039.04
1202.61	284	872.155
1203.11	283.5	775.937
1203.61	283	755.248
1204.11	282.5	763.04
1204.61	282	769.445
1205.11	281.5	748.686
1205.61	281	721.06
1206.11	280.5	751.529
1206.61	280	746.239
1207.11	279.5	768.917
1207.61	279	768.851
1208.11	278.5	764.038
1208.61	278	738.528
1209.11	277.5	745.415
1209.61	277	750.724
1210.11	276.5	755.06
1210.61	276	756.429
1211.11	275.5	746.191
1211.61	275	781.189
1212.11	274.5	759.149
1212.61	274	750.563
1213.11	273.5	769.961
1213.61	273	757.648
1214.11	272.5	768.334
1214.61	272	778.784
1215.11	271.5	764.635
1215.61	271	793.314
1216.11	270.5	748.984
1216.61	270	756.191
1217.11	269.5	769.114
1217.61	269	757.309
1218.11	268.5	774.554
1218.61	268	794.037
1219.11	267.5	798.847
1219.61	267	778.752
1220.11	266.5	763.926
1220.61	266	779.039
1221.11	265.5	771.776
1221.61	265	776.448
1222.11	264.5	772.983
1222.61	264	771.132
1223.11	263.5	787.88
1223.61	263	776.634
1224.11	262.5	780.907
1224.61	262	781.778
1225.11	261.5	774.096
1225.61	261	773.72
1226.11	260.5	793.001
1226.61	260	786.474
1227.11	259.5	775.784
1227.61	259	795.169
1228.11	258.5	782.977
1228.61	258	814.763
1229.11	257.5	784.987
1229.61	257	773.673
1230.11	256.5	765.86
1230.61	256	776.771
1231.11	255.5	779.073
1231.61	255	774.905
1232.11	254.5	772.815
1232.61	254	783.63
1233.11	253.5	799.187
1233.61	253	782.415
1234.11	252.5	771.066
1234.61	252	800.299
1235.11	251.5	797.243
1235.61	251	775.631
1236.11	250.5	792.722
1236.61	250	792.533
1237.11	249.5	798.267
1237.61	249	822.087
1238.11	248.5	800.478
1238.61	248	770.963
1239.11	247.5	803.072
1239.61	247	797.912
1240.11	246.5	806.741
1240.61	246	824.133
1241.11	245.5	776.164
1241.61	245	808.203
1242.11	244.5	820.88
1242.61	244	829.395
1243.11	243.5	820.217
1243.61	243	819.714
1244.11	242.5	851.86
1244.61	242	849.285
1245.11	241.5	838.637
1245.61	241	836.836
1246.11	240.5	833.344
1246.61	240	813.556
1247.11	239.5	775.927
1247.61	239	811.881
1248.11	238.5	825.992
1248.61	238	812.399
1249.11	237.5	842.156
1249.61	237	820.881
1250.11	236.5	798.463
1250.61	236	838.089
1251.11	235.5	837.421
1251.61	235	827.165
1252.11	234.5	826.285
1252.61	234	842.253
1253.11	233.5	822.864
1253.61	233	814.261
1254.11	232.5	818.892
1254.61	232	818.724
1255.11	231.5	810.395
1255.61	231	823.576
1256.11	230.5	832.867
1256.61	230	841.359
1257.11	229.5	826.499
1257.61	229	859.502
1258.11	228.5	839.418
1258.61	228	847.517
1259.11	227.5	848.958
1259.61	227	851.204
1260.11	226.5	848.771
1260.61	226	874.658
1261.11	225.5	854.38
1261.61	225	866.055
1262.11	224.5	845.654
1262.61	224	840.129
1263.11	223.5	814.715
1263.61	223	831.781
1264.11	222.5	845.069
1264.61	222	848.075
1265.11	221.5	868.203
1265.61	221	848.218
1266.11	220.5	850.599
1266.61	220	843.07
1267.11	219.5	838.395
1267.61	219	845.384
1268.11	218.5	847.549
1268.61	218	850.597
1269.11	217.5	838.419
1269.61	217	862.259
1270.11	216.5	851.319
1270.61	216	832.65
1271.11	215.5	880.595
1271.61	215	864.787
1272.11	214.5	863.881
1272.61	214	840.893
1273.11	213.5	865.774
1273.61	213	843.589
1274.11	212.5	848.041
1274.61	212	861.221
1275.11	211.5	866.234
1275.61	211	883.232
1276.11	210.5	865.306
1276.61	210	837.044
1277.11	209.5	875.565
1277.61	209	885.26
1278.11	208.5	866.725
1278.61	208	840.855
1279.11	207.5	861.395
1279.61	207	848.861
1280.11	206.5	864.99
1280.61	206	860.189
1281.11	205.5	874.919
1281.61	205	861.064
1282.11	204.5	862.897
1282.61	204	873.764
1283.11	203.5	861.525
1283.61	203	894.321
1284.11	202.5	899.163
1284.61	202	896.303
1285.11	201.5	869.402
1285.61	201	871.995
1286.11	200.5	874.445
1286.61	200	876.52
1287.11	199.5	889.152
1287.61	199	900.052
1288.11	198.5	879.852
1288.61	198	877.423
1289.11	197.5	880.832
1289.61	197	880.908
1290.11	196.5	872.605
1290.61	196	865.657
1291.11	195.5	894.273
1291.61	195	910.375
1292.11	194.5	869.31
1292.61	194	875.865
1293.11	193.5	859.056
1293.61	193	897.073
1294.11	192.5	883.001
1294.61	192	889.621
1295.11	191.5	887.933
1295.61	191	904.292
1296.11	190.5	890.35
1296.61	190	908.282
1297.11	189.5	906.506
1297.61	189	914.314
1298.11	188.5	887.903
1298.61	188	866.246
1299.11	187.5	898.082
1299.61	187	879.183
1300.11	186.5	881.332
1300.61	186	902.315
1301.11	185.5	906.768
1301.61	185	913.707
1302.11	184.5	903.994
1302.61	184	940.654
1303.11	183.5	918.446
1303.61	183	941
1304.11	182.5	926.437
1304.61	182	898.309
1305.11	181.5	910.613
1305.61	181	928.19
1306.11	180.5	942.267
1306.61	180	942.948
1307.11	179.5	937.059
1307.61	179	911.966
1308.11	178.5	956.874
1308.61	178	957.7
1309.11	177.5	933.108
1309.61	177	905.412
1310.11	176.5	929.114
1310.61	176	935.424
1311.11	175.5	963.802
1311.61	175	952.758
1312.11	174.5	913.906
1312.61	174	938.718
1313.11	173.5	942.563
1313.61	173	949.391
1314.11	172.5	923.803
1314.61	172	946.569
1315.11	171.5	944.051
1315.61	171	927.909
1316.11	170.5	947.446
1316.61	170	930.016
1317.11	169.5	948.949
1317.61	169	937.618
1318.11	168.5	969.928
1318.61	168	951.221
1319.11	167.5	943.883
1319.61	167	924.821
1320.11	166.5	944.025
1320.61	166	960.947
1321.11	165.5	964.246
1321.61	165	954.512
1322.11	164.5	988.155
1322.61	164	964.446
1323.11	163.5	989.674
1323.61	163	1008.26
1324.11	162.5	1002.84
1324.61	162	1010.37
1325.11	161.5	1015.81
1325.61	161	1054.48
1326.11	160.5	1008.52
1326.61	160	977.2
1327.11	159.5	969.541
1327.61	159	974.582
1328.11	158.5	939.46
1328.61	158	946.008
1329.11	157.5	961.32
1329.61	157	970.385
1330.11	156.5	958.559
1330.61	156	954.82
1331.11	155.5	958.762
1331.61	155	982.492
1332.11	154.5	990.463
1332.61	154	966.051
1333.11	153.5	969.288
1333.61	153	988.056
1334.11	152.5	979.795
1334.61	152	1011.85
1335.11	151.5	982.678
1335.61	151	979.522
1336.11	150.5	992.149
1336.61	150	962.623
1337.11	149.5	1003.78
1337.61	149	998.332
1338.11	148.5	993.974
1338.61	148	972.681
1339.11	147.5	957.964
1339.61	147	981.439
1340.11	146.5	984.973
1340.61	146	993.296
1341.11	145.5	995.575
1341.61	145	1008.31
1342.11	144.5	1005.66
1342.61	144	1009.49
1343.11	143.5	1012.02
1343.61	143	1012.2
1344.11	142.5	980.651
1344.61	142	999.198
1345.11	141.5	1016.6
1345.61	141	1002.53
1346.11	140.5	986.298
1346.61	140	976.716
1347.11	139.5	986.382
1347.61	139	995.464
1348.11	138.5	1005.69
1348.61	138	1008.54
1349.11	137.5	1013.44
1349.61	137	1010.47
1350.11	136.5	999.077
1350.61	136	1023.2
1351.11	135.5	1022.97
1351.61	135	1012.85
1352.11	134.5	1005.82
1352.61	134	1034.74
1353.11	133.5	1011.55
1353.61	133	1015.08
1354.11	132.5	997.155
1354.61	132	991.597
1355.11	131.5	1010.72
1355.61	131	1021.99
1356.11	130.5	1019.44
1356.61	130	1022
1357.11	129.5	1016.65
1357.61	129	1037.3
1358.11	128.5	1024.7
1358.61	128	1031.63
1359.11	127.5	1025.59
1359.61	127	1021.16
1360.11	126.5	1012.98
1360.61	126	1022.2
1361.11	125.5	1004.01
1361.61	125	994.139
1362.11	124.5	1035.84
1362.61	124	1039.61
1363.11	123.5	1050.51
1363.61	123	1073.79
1364.11	122.5	1047.71
1364.61	122	1045.91
1365.11	121.5	1057.28
1365.61	121	1064.71
1366.11	120.5	1030.19
1366.61	120	1044.18
1367.11	119.5	1045.22
1367.61	119	1066.51
1368.11	118.5	1046.17
1368.61	118	1037.48
1369.11	117.5	1025.56
1369.61	117	1052.74
1370.11	116.5	1066.42
1370.61	116	1054.88
1371.11	115.5	1041.05
1371.61	115	1040.62
1372.11	114.5	1081.8
1372.61	114	1091.61
1373.11	113.5	1064.63
1373.61	113	1062.79
1374.11	112.5	1049.99
1374.61	112	1053.99
1375.11	111.5	1076.95
1375.61	111	1095.15
1376.11	110.5	1102.25
1376.61	110	1081.01
1377.11	109.5	1051.96
1377.61	109	1070.46
1378.11	108.5	1052.92
1378.61	108	1042.3
1379.11	107.5	1043.41
1379.61	107	1062.32
1380.11	106.5	1039.02
1380.61	106	1048.9
1381.11	105.5	1037.73
1381.61	105	1034.16
1382.11	104.5	1060.09
1382.61	104	1063.31
1383.11	103.5	1052.71
1383.61	103	1073.81
1384.11	102.5	1088.67
1384.61	102	1080.85
1385.11	101.5	1078.93
1385.61	101	1074.1
1386.11	100.5	1112.82
1386.61	100	1152.67
1387.11	99.5	1170.04
1387.61	99	1177.56
1388.11	98.5	1214.55
1388.61	98	1267.32
1389.11	97.5	1278.89
1389.61	97	1297.88
1390.11	96.5	1277.39
1390.61	96	1237.58
1391.11	95.5	1163.65
1391.61	95	1134.82
1392.11	94.5	1093.63
1392.61	94	1081.67
1393.11	93.5	1056.43
1393.61	93	1046.07
1394.11	92.5	1022.01
1394.61	92	1034.44
1395.11	91.5	1005.44
1395.61	91	997.344
1396.11	90.5	1000.96
1396.61	90	1021.6
1397.11	89.5	1013.78
1397.61	89	1015.91
1398.11	88.5	1007.87
1398.61	88	1003.87
1399.11	87.5	1008.39
1399.61	87	1006.2
1400.11	86.5	999.119
1400.61	86	994.983
1401.11	85.5	988.322
1401.61	85	990.947
1402.11	84.5	1011.33
1402.61	84	1015.78
1403.11	83.5	1020.16
1403.61	83	1000.36
