c:\users\mark\owncloud\muelheim group\projects\gas phase background\ex340_cec356_au n2 largearea.vms
Survey
	Characteristic Energy eV	1486.61	Acquisition Time s	1
KE_Survey	BE_Survey	CPS_Survey
648.11	838.5	12944.8
648.61	838	12959.3
649.11	837.5	13004.1
649.61	837	13037.1
650.11	836.5	13010.7
650.61	836	12992
651.11	835.5	12896.3
651.61	835	12820
652.11	834.5	12913.7
652.61	834	12878.7
653.11	833.5	12993.2
653.61	833	13039.8
654.11	832.5	12934.8
654.61	832	12872.4
655.11	831.5	12884.7
655.61	831	12854.6
656.11	830.5	12915.4
656.61	830	12992.7
657.11	829.5	12939.7
657.61	829	12897.8
658.11	828.5	13029
658.61	828	13095.1
659.11	827.5	12964.7
659.61	827	13142.8
660.11	826.5	13074.3
660.61	826	12985.4
661.11	825.5	13155.6
661.61	825	13020.6
662.11	824.5	13072.3
662.61	824	12986.1
663.11	823.5	13049.6
663.61	823	13239.2
664.11	822.5	13242.6
664.61	822	13198
665.11	821.5	13066.5
665.61	821	13099.2
666.11	820.5	13031.9
666.61	820	13321.6
667.11	819.5	13198.9
667.61	819	13245.9
668.11	818.5	13174.1
668.61	818	13237.8
669.11	817.5	13355.4
669.61	817	13075.4
670.11	816.5	13115.2
670.61	816	13107.9
671.11	815.5	13230.5
671.61	815	13200.1
672.11	814.5	13226.5
672.61	814	13254.8
673.11	813.5	13218.2
673.61	813	13247.8
674.11	812.5	13209.3
674.61	812	13221
675.11	811.5	13399.6
675.61	811	13370.3
676.11	810.5	13350.2
676.61	810	13280.1
677.11	809.5	13252.6
677.61	809	13236.4
678.11	808.5	13356
678.61	808	13187.9
679.11	807.5	13254.2
679.61	807	13247.7
680.11	806.5	13357.4
680.61	806	13222.1
681.11	805.5	13308.9
681.61	805	13363.7
682.11	804.5	13484.9
682.61	804	13397.7
683.11	803.5	13427
683.61	803	13531.8
684.11	802.5	13563.9
684.61	802	13479.1
685.11	801.5	13439.4
685.61	801	13336.1
686.11	800.5	13347.2
686.61	800	13322.8
687.11	799.5	13438.3
687.61	799	13592.1
688.11	798.5	13528.4
688.61	798	13516.4
689.11	797.5	13690.3
689.61	797	13538.5
690.11	796.5	13465.6
690.61	796	13460.7
691.11	795.5	13533.5
691.61	795	13658.8
692.11	794.5	13540.7
692.61	794	13558.8
693.11	793.5	13493.7
693.61	793	13545.1
694.11	792.5	13547.5
694.61	792	13509
695.11	791.5	13464.6
695.61	791	13724.2
696.11	790.5	13545.9
696.61	790	13662.3
697.11	789.5	13655.5
697.61	789	13578.3
698.11	788.5	13688.6
698.61	788	13705.8
699.11	787.5	13578.8
699.61	787	13605.3
700.11	786.5	13643.6
700.61	786	13634.1
701.11	785.5	13578.2
701.61	785	13710.9
702.11	784.5	13633.1
702.61	784	13825.7
703.11	783.5	13797
703.61	783	13693.3
704.11	782.5	13538.7
704.61	782	13828.7
705.11	781.5	13759.4
705.61	781	13849
706.11	780.5	13965.3
706.61	780	13860.9
707.11	779.5	13684
707.61	779	13691.6
708.11	778.5	13634.4
708.61	778	13635.5
709.11	777.5	13776
709.61	777	13777.7
710.11	776.5	13823.6
710.61	776	13818.8
711.11	775.5	13747
711.61	775	13796.3
712.11	774.5	13771.2
712.61	774	13910.8
713.11	773.5	13992.7
713.61	773	13998.1
714.11	772.5	14151.4
714.61	772	14090.5
715.11	771.5	14142.5
715.61	771	14075.7
716.11	770.5	14069.8
716.61	770	14027.4
717.11	769.5	13980.4
717.61	769	14158.1
