c:\users\mark\owncloud\muelheim group\projects\gas phase background\ex340_cec356_au n2 largearea.vms
Survey
	Characteristic Energy eV	1486.61	Acquisition Time s	1.5
KE_Survey	BE_Survey	CPS_Survey
522.11	964.5	3016.48
522.61	964	2979.21
523.11	963.5	2997.02
523.61	963	3094.48
524.11	962.5	3024.19
524.61	962	3043.69
525.11	961.5	3031.63
525.61	961	2995.37
526.11	960.5	3000.8
526.61	960	3027.71
527.11	959.5	3049.6
527.61	959	3036.2
528.11	958.5	3033.85
528.61	958	3063.64
529.11	957.5	3064.07
529.61	957	3051.53
530.11	956.5	3090.67
530.61	956	3049.74
531.11	955.5	3042.92
531.61	955	3051.97
532.11	954.5	3003.27
532.61	954	3047.11
533.11	953.5	3117.74
533.61	953	3168.11
534.11	952.5	3092.44
534.61	952	3103.13
535.11	951.5	3117.97
535.61	951	3103.87
536.11	950.5	3095.09
536.61	950	3053.32
537.11	949.5	3071.62
537.61	949	3096.4
538.11	948.5	3130.74
538.61	948	3172.63
539.11	947.5	3139.33
539.61	947	3106.98
540.11	946.5	3087.47
540.61	946	3073.47
541.11	945.5	3127.9
541.61	945	3155.11
542.11	944.5	3118.23
542.61	944	3145.77
543.11	943.5	3192.52
543.61	943	3175.46
544.11	942.5	3097.19
544.61	942	3144.19
545.11	941.5	3126.02
545.61	941	3112.91
546.11	940.5	3181.74
546.61	940	3209.63
547.11	939.5	3138.89
547.61	939	3173.4
548.11	938.5	3214.71
548.61	938	3168.33
549.11	937.5	3205.95
549.61	937	3211.08
550.11	936.5	3237.55
550.61	936	3244.56
551.11	935.5	3218.73
551.61	935	3126.53
552.11	934.5	3179.98
552.61	934	3221.67
553.11	933.5	3222.84
553.61	933	3206.39
554.11	932.5	3224.31
554.61	932	3307.73
555.11	931.5	3286.16
555.61	931	3198.97
556.11	930.5	3256.18
556.61	930	3255.05
557.11	929.5	3272.59
557.61	929	3279.03
558.11	928.5	3195.03
558.61	928	3200.47
559.11	927.5	3257.49
559.61	927	3272.73
560.11	926.5	3284
560.61	926	3312.48
561.11	925.5	3342.94
561.61	925	3272.59
562.11	924.5	3306
562.61	924	3340.8
563.11	923.5	3343.45
563.61	923	3292.76
564.11	922.5	3276.22
564.61	922	3302.59
565.11	921.5	3333.83
565.61	921	3329.4
566.11	920.5	3355.27
566.61	920	3313.14
567.11	919.5	3381.41
567.61	919	3414.25
568.11	918.5	3383.07
568.61	918	3293.61
569.11	917.5	3349.27
569.61	917	3377.6
570.11	916.5	3349.01
570.61	916	3369.96
571.11	915.5	3364.99
571.61	915	3340.7
572.11	914.5	3353.17
572.61	914	3401.12
573.11	913.5	3452.21
573.61	913	3380.94
574.11	912.5	3365.24
574.61	912	3417.98
575.11	911.5	3421.65
575.61	911	3439.65
576.11	910.5	3498.59
576.61	910	3428.45
577.11	909.5	3442.9
577.61	909	3398.26
578.11	908.5	3384.32
578.61	908	3414.67
579.11	907.5	3469.99
579.61	907	3503.79
580.11	906.5	3411.37
580.61	906	3450.56
581.11	905.5	3428.32
581.61	905	3483.18
582.11	904.5	3448.1
582.61	904	3453.04
583.11	903.5	3505.57
583.61	903	3496.77
584.11	902.5	3485.75
584.61	902	3457.74
585.11	901.5	3464.8
585.61	901	3486.23
586.11	900.5	3540.86
586.61	900	3498.56
587.11	899.5	3517.71
587.61	899	3488.21
588.11	898.5	3498.32
588.61	898	3493.77
589.11	897.5	3544.05
589.61	897	3487.87
590.11	896.5	3503.35
590.61	896	3507.57
591.11	895.5	3545.08
591.61	895	3525.87
592.11	894.5	3469.17
592.61	894	3533.47
593.11	893.5	3551.41
593.61	893	3491.43
594.11	892.5	3485.7
594.61	892	3517.73
595.11	891.5	3510.97
595.61	891	3559.71
596.11	890.5	3584.1
596.61	890	3521.75
597.11	889.5	3622.71
597.61	889	3606.71
598.11	888.5	3640.8
598.61	888	3622.43
599.11	887.5	3616.64
599.61	887	3608.95
600.11	886.5	3615.13
600.61	886	3680.29
601.11	885.5	3677.98
601.61	885	3619.24
602.11	884.5	3609.17
602.61	884	3678.29
603.11	883.5	3638.29
603.61	883	3676.4
604.11	882.5	3668.45
604.61	882	3638.33
605.11	881.5	3659.78
605.61	881	3655.7
606.11	880.5	3638.97
606.61	880	3757.03
607.11	879.5	3692.36
607.61	879	3703.99
608.11	878.5	3789.25
608.61	878	3708.03
609.11	877.5	3695.57
609.61	877	3673.85
610.11	876.5	3752.41
610.61	876	3703.63
611.11	875.5	3782.55
611.61	875	3763.83
612.11	874.5	3759.71
612.61	874	3743.95
613.11	873.5	3696.41
613.61	873	3724.77
614.11	872.5	3808.53
614.61	872	3805.61
615.11	871.5	3764.05
615.61	871	3687.43
616.11	870.5	3643.49
616.61	870	3685.43
617.11	869.5	3759.15
617.61	869	3762.96
618.11	868.5	3781.53
618.61	868	3771.43
619.11	867.5	3731.16
619.61	867	3735.93
620.11	866.5	3812
620.61	866	3705.36
621.11	865.5	3801.23
621.61	865	3803.73
622.11	864.5	3756.83
622.61	864	3782.26
623.11	863.5	3830.8
623.61	863	3867.52
624.11	862.5	3853.55
624.61	862	3912.54
625.11	861.5	3806.17
625.61	861	3848.29
626.11	860.5	3882.53
626.61	860	3883.85
627.11	859.5	3975.05
627.61	859	3935.22
628.11	858.5	3916.29
628.61	858	3874.51
629.11	857.5	3797.84
629.61	857	3841.54
630.11	856.5	3894.15
630.61	856	3833.72
631.11	855.5	3895.76
631.61	855	3833.96
632.11	854.5	3889.91
632.61	854	3908.3
633.11	853.5	3948.43
633.61	853	3961.09
634.11	852.5	3935.66
634.61	852	3951.17
635.11	851.5	3956.82
635.61	851	3932.85
636.11	850.5	3977.63
636.61	850	4004.35
637.11	849.5	4000.81
637.61	849	3989.16
638.11	848.5	3938.79
638.61	848	3872.91
639.11	847.5	3944.07
639.61	847	3988.96
640.11	846.5	4036.59
640.61	846	3970.87
641.11	845.5	3983.86
641.61	845	4005.57
642.11	844.5	4024.78
642.61	844	4003.5
643.11	843.5	3980.59
643.61	843	3986.86
644.11	842.5	4026.52
644.61	842	4018.26
645.11	841.5	4072.59
645.61	841	4073.31
646.11	840.5	4052.49
646.61	840	3995.94
647.11	839.5	4078.93
647.61	839	4041.27
648.11	838.5	3994.66
648.61	838	4045.55
649.11	837.5	4093.97
