c:\users\mark\owncloud\muelheim group\projects\gas phase background\ex340_cec356_cu n2 largearea.vms
Cu2p
	Characteristic Energy eV	1486.61	Acquisition Time s	3
KE_Cu2p	BE_Cu2p	CPS_Cu2p
532.81	953.8	28400.7
532.91	953.7	29475.5
533.01	953.6	30779.8
533.11	953.5	32517.8
533.21	953.4	34264
533.31	953.3	36169.3
533.41	953.2	38419.7
533.51	953.1	40905.7
533.61	953	43382.7
533.71	952.9	45889.3
533.81	952.8	48286.7
533.91	952.7	50049
534.01	952.6	51061
534.11	952.5	51164.7
534.21	952.4	50326.7
534.31	952.3	48743.7
534.41	952.2	46307.7
534.51	952.1	43550.3
534.61	952	40491.3
534.71	951.9	37821
534.81	951.8	35226.7
534.91	951.7	32849.4
535.01	951.6	30795.1
535.11	951.5	29090.6
535.21	951.4	27635.3
535.31	951.3	26346.6
535.41	951.2	25414.3
535.51	951.1	24355.1
535.61	951	23818.8
535.71	950.9	23233.9
535.81	950.8	22626.7
535.91	950.7	22103.3
536.01	950.6	21578.1
536.11	950.5	21357.1
536.21	950.4	21154.1
536.31	950.3	20734.7
536.41	950.2	20508.4
536.51	950.1	20414.1
536.61	950	20201.6
536.71	949.9	19996.9
536.81	949.8	19728.7
536.91	949.7	19604.4
537.01	949.6	19599.2
537.11	949.5	19421.3
537.21	949.4	19201.6
537.31	949.3	19005.4
537.41	949.2	18874.8
537.51	949.1	18831.3
537.61	949	18723.6
537.71	948.9	18570.5
537.81	948.8	18513.2
537.91	948.7	18604.8
538.01	948.6	18446.7
538.11	948.5	18411.3
538.21	948.4	18299.2
538.31	948.3	18235.1
538.41	948.2	18318.3
538.51	948.1	18312.4
538.61	948	18218.6
538.71	947.9	18136.5
538.81	947.8	18191.4
538.91	947.7	18057.1
539.01	947.6	18134
539.11	947.5	18134.4
539.21	947.4	17999.3
539.31	947.3	17953.8
539.41	947.2	17992
539.51	947.1	18054.1
539.61	947	18015.8
539.71	946.9	18034.9
539.81	946.8	17878.9
539.91	946.7	17858.9
540.01	946.6	18024.4
540.11	946.5	18029.6
540.21	946.4	17976.9
540.31	946.3	17887.1
540.41	946.2	17787
540.51	946.1	17874.6
540.61	946	17795.4
540.71	945.9	17725.2
540.81	945.8	17654.6
540.91	945.7	17499.8
541.01	945.6	17402.2
541.11	945.5	17422.8
541.21	945.4	17368.9
541.31	945.3	17155.7
541.41	945.2	17256.2
541.51	945.1	17003.2
541.61	945	16944.9
541.71	944.9	16957.5
541.81	944.8	16938.7
541.91	944.7	17023.1
542.01	944.6	16865.8
542.11	944.5	16872.9
542.21	944.4	16782.5
542.31	944.3	16738.8
542.41	944.2	16809.6
542.51	944.1	16676.8
542.61	944	16620.8
542.71	943.9	16579.6
542.81	943.8	16598.5
542.91	943.7	16497
543.01	943.6	16481.9
543.11	943.5	16413.1
543.21	943.4	16281.1
543.31	943.3	16129
543.41	943.2	16068.8
543.51	943.1	16072.3
543.61	943	16002.9
543.71	942.9	16026.8
543.81	942.8	15823.7
543.91	942.7	15787.3
544.01	942.6	15870.9
544.11	942.5	15714.7
544.21	942.4	15549.1
544.31	942.3	15470.8
544.41	942.2	15256.9
544.51	942.1	15250.3
544.61	942	15113
544.71	941.9	15010.9
544.81	941.8	15022.5
544.91	941.7	14886.4
545.01	941.6	14712.6
545.11	941.5	14752.7
545.21	941.4	14559.2
545.31	941.3	14587.4
545.41	941.2	14711.1
545.51	941.1	14515
545.61	941	14464.8
545.71	940.9	14560
545.81	940.8	14515.2
545.91	940.7	14468.9
546.01	940.6	14510.4
546.11	940.5	14544.6
546.21	940.4	14610
546.31	940.3	14484.8
546.41	940.2	14540.4
546.51	940.1	14489.4
546.61	940	14570.8
546.71	939.9	14557
546.81	939.8	14575.9
546.91	939.7	14663.3
547.01	939.6	14655.4
547.11	939.5	14565.1
547.21	939.4	14560.1
547.31	939.3	14599.5
547.41	939.2	14552.1
547.51	939.1	14569.7
547.61	939	14477.4
547.71	938.9	14545.2
547.81	938.8	14587.4
547.91	938.7	14557.7
548.01	938.6	14603.2
548.11	938.5	14623.9
548.21	938.4	14599.7
548.31	938.3	14686.7
548.41	938.2	14791.1
548.51	938.1	14778.2
548.61	938	14865.9
548.71	937.9	14890.6
548.81	937.8	14939.2
548.91	937.7	15000.2
549.01	937.6	15104.4
549.11	937.5	15164.3
549.21	937.4	15325.1
549.31	937.3	15356.7
549.41	937.2	15256.4
549.51	937.1	15318.3
549.61	937	15340.2
549.71	936.9	15398.3
549.81	936.8	15521.9
549.91	936.7	15523.8
550.01	936.6	15696.8
550.11	936.5	15710.4
550.21	936.4	15717.9
550.31	936.3	15695.5
550.41	936.2	15632.9
550.51	936.1	15844.3
550.61	936	15804.2
550.71	935.9	15832.2
550.81	935.8	15785.8
550.91	935.7	15902.4
551.01	935.6	15947.2
551.11	935.5	16046.4
551.21	935.4	16134.7
551.31	935.3	16235.5
551.41	935.2	16385.9
551.51	935.1	16434.2
551.61	935	16515.6
551.71	934.9	16855.4
551.81	934.8	17223.7
551.91	934.7	17543.3
552.01	934.6	17935.8
552.11	934.5	18538.8
552.21	934.4	19044
552.31	934.3	19763
552.41	934.2	20843.4
552.51	934.1	22037.2
552.61	934	23571.8
552.71	933.9	25490.4
552.81	933.8	27961.5
552.91	933.7	31400.3
553.01	933.6	35548
553.11	933.5	41210.3
553.21	933.4	48637.3
553.31	933.3	57835
553.41	933.2	68860
553.51	933.1	81374.7
553.61	933	94015.3
553.71	932.9	105203
553.81	932.8	112603
553.91	932.7	114914
554.01	932.6	110313
554.11	932.5	99814
554.21	932.4	86044
554.31	932.3	71731.3
554.41	932.2	58884
554.51	932.1	48281
554.61	932	39980
554.71	931.9	33542.7
554.81	931.8	28613
554.91	931.7	25065.6
555.01	931.6	22313.5
555.11	931.5	20245.5
555.21	931.4	18639
555.31	931.3	17355.7
555.41	931.2	16300
555.51	931.1	15473.8
555.61	931	14916.8
555.71	930.9	14441.3
555.81	930.8	13878.3
555.91	930.7	13517.9
556.01	930.6	13166.7
556.11	930.5	12838.9
556.21	930.4	12506.9
556.31	930.3	12363.6
556.41	930.2	12117.7
556.51	930.1	11924.4
556.61	930	11700.2
556.71	929.9	11558.4
556.81	929.8	11473.6
556.91	929.7	11341.6
557.01	929.6	11245.7
557.11	929.5	11142.3
557.21	929.4	11092.3
557.31	929.3	10928.2
557.41	929.2	10919.9
557.51	929.1	10806.9
557.61	929	10713.2
557.71	928.9	10690.3
557.81	928.8	10612.2
557.91	928.7	10585.9
558.01	928.6	10516.6
558.11	928.5	10500.3
558.21	928.4	10315.9
558.31	928.3	10364.1
558.41	928.2	10435.7
558.51	928.1	10318
558.61	928	10314.8
558.71	927.9	10201.1
558.81	927.8	10214.6
558.91	927.7	10302.8
559.01	927.6	10190.8
559.11	927.5	10204.4
559.21	927.4	10126.6
559.31	927.3	10124.4
559.41	927.2	10093
559.51	927.1	10189.3
559.61	927	10097.7
559.71	926.9	10162.9
559.81	926.8	10205.2
559.91	926.7	10147.1
560.01	926.6	10006.7
560.11	926.5	9981.2
560.21	926.4	10001.1
560.31	926.3	10028.9
560.41	926.2	9977.33
560.51	926.1	9961.7
560.61	926	10014.1
560.71	925.9	9984.57
560.81	925.8	9979.17
560.91	925.7	9839.53
561.01	925.6	9863.53
561.11	925.5	9904.07
561.21	925.4	9869.63
561.31	925.3	9851.77
561.41	925.2	9994.03
561.51	925.1	9911.8
561.61	925	9812.27
561.71	924.9	9935.53
561.81	924.8	9825.83
