C:\Users\Mark\ownCloud\Muelheim Group\Projects\Gas phase background\EX321_CEC356_Au Ag and Cu in O2_clean.vms
Cu2p
	Characteristic Energy eV	1486.61	Acquisition Time s	2.5
KE_Cu2p	BE_Cu2p	CPS_Cu2p
559.81	926.8	3732.42
559.91	926.7	3716.07
560.01	926.6	3735.34
560.11	926.5	3715.1
560.21	926.4	3750.8
560.31	926.3	3716.14
560.41	926.2	3733.27
560.51	926.1	3744.58
560.61	926	3742.66
560.71	925.9	3718.54
560.81	925.8	3743.74
560.91	925.7	3781.92
561.01	925.6	3733.89
561.11	925.5	3739.91
561.21	925.4	3738.44
561.31	925.3	3748.39
561.41	925.2	3710.71
561.51	925.1	3718.01
561.61	925	3733.01
561.71	924.9	3746.36
561.81	924.8	3716.15
561.91	924.7	3690.84
562.01	924.6	3801.84
562.11	924.5	3759.52
562.21	924.4	3733.49
562.31	924.3	3740.67
562.41	924.2	3745.03
562.51	924.1	3763.58
562.61	924	3766.48
562.71	923.9	3745.28
562.81	923.8	3715.62
562.91	923.7	3769.53
563.01	923.6	3730.29
563.11	923.5	3762.53
563.21	923.4	3825.27
563.31	923.3	3751.35
563.41	923.2	3750.83
563.51	923.1	3774.92
563.61	923	3761.22
563.71	922.9	3782.58
563.81	922.8	3799.32
563.91	922.7	3776.78
564.01	922.6	3779.29
564.11	922.5	3732.28
564.21	922.4	3734.97
564.31	922.3	3764.11
564.41	922.2	3751.48
564.51	922.1	3795.24
564.61	922	3760.03
564.71	921.9	3744.56
564.81	921.8	3752.53
564.91	921.7	3758.3
565.01	921.6	3749.11
565.11	921.5	3785.9
565.21	921.4	3781.1
565.31	921.3	3779.14
565.41	921.2	3763.11
565.51	921.1	3775.13
565.61	921	3781.59
565.71	920.9	3775.34
565.81	920.8	3824.21
565.91	920.7	3827.09
566.01	920.6	3792.44
566.11	920.5	3782.81
566.21	920.4	3803.43
566.31	920.3	3778.32
566.41	920.2	3761.55
566.51	920.1	3789.59
566.61	920	3794.08
