C:\Users\Mark\ownCloud\Muelheim Group\Projects\Gas phase background\EX321_CEC356_Au Ag and Cu in O2_clean.vms
Cu2p
	Characteristic Energy eV	1486.61	Acquisition Time s	0.9
KE_Cu2p	BE_Cu2p	CPS_Cu2p
528.51	958.1	1162.71
528.61	958	1164.84
528.71	957.9	1155.21
528.81	957.8	1143.02
528.91	957.7	1155.66
529.01	957.6	1166.79
529.11	957.5	1155.16
529.21	957.4	1154.46
529.31	957.3	1119.79
529.41	957.2	1131.35
529.51	957.1	1154.12
529.61	957	1167.13
529.71	956.9	1177.47
529.81	956.8	1164.25
529.91	956.7	1141.62
530.01	956.6	1138.11
530.11	956.5	1161.56
530.21	956.4	1163.38
530.31	956.3	1151.82
530.41	956.2	1149.6
530.51	956.1	1194.83
530.61	956	1196.35
530.71	955.9	1175.89
530.81	955.8	1157.66
530.91	955.7	1185.78
531.01	955.6	1171.34
531.11	955.5	1175.22
531.21	955.4	1179.1
531.31	955.3	1203.33
531.41	955.2	1194.72
531.51	955.1	1172.66
531.61	955	1174.66
531.71	954.9	1189.4
531.81	954.8	1173.82
531.91	954.7	1182.03
532.01	954.6	1195
532.11	954.5	1183.64
532.21	954.4	1186.11
532.31	954.3	1216.97
532.41	954.2	1203.56
532.51	954.1	1179.82
532.61	954	1197.63
532.71	953.9	1188.52
532.81	953.8	1217.07
532.91	953.7	1236.24
533.01	953.6	1239.12
533.11	953.5	1239.34
533.21	953.4	1236.83
533.31	953.3	1220.93
533.41	953.2	1264.19
533.51	953.1	1312.01
533.61	953	1307.92
533.71	952.9	1320.61
533.81	952.8	1356.51
533.91	952.7	1385.43
534.01	952.6	1386.83
534.11	952.5	1401.93
534.21	952.4	1421.71
534.31	952.3	1430.07
534.41	952.2	1398.69
534.51	952.1	1379.26
534.61	952	1365.28
534.71	951.9	1349.96
534.81	951.8	1342.21
534.91	951.7	1304.13
535.01	951.6	1291.83
535.11	951.5	1245.67
535.21	951.4	1213.79
535.31	951.3	1206.49
535.41	951.2	1195.55
535.51	951.1	1187.85
535.61	951	1186.58
535.71	950.9	1168.83
535.81	950.8	1191.87
535.91	950.7	1196.07
536.01	950.6	1196.93
536.11	950.5	1182.31
536.21	950.4	1177.35
536.31	950.3	1159.43
536.41	950.2	1158.61
536.51	950.1	1167.4
536.61	950	1167.34
536.71	949.9	1178.42
536.81	949.8	1202.71
536.91	949.7	1202.54
537.01	949.6	1176.96
537.11	949.5	1207.74
537.21	949.4	1196.14
537.31	949.3	1181.56
537.41	949.2	1185.91
537.51	949.1	1188.6
537.61	949	1185.01
537.71	948.9	1164.05
537.81	948.8	1145.88
537.91	948.7	1157.1
538.01	948.6	1181.56
538.11	948.5	1157.99
538.21	948.4	1155.87
538.31	948.3	1193.72
538.41	948.2	1174.19
538.51	948.1	1165.92
538.61	948	1163.01
538.71	947.9	1157.08
538.81	947.8	1149.23
538.91	947.7	1156.01
539.01	947.6	1158.74
539.11	947.5	1131.47
539.21	947.4	1158.24
539.31	947.3	1155.17
539.41	947.2	1155.89
539.51	947.1	1157.75
539.61	947	1124.88
539.71	946.9	1161.25
539.81	946.8	1124.4
539.91	946.7	1108.78
540.01	946.6	1126.97
540.11	946.5	1146.63
540.21	946.4	1116.11
540.31	946.3	1101.41
540.41	946.2	1118.63
540.51	946.1	1123.15
540.61	946	1106.19
540.71	945.9	1115.2
540.81	945.8	1127.56
540.91	945.7	1115.79
541.01	945.6	1136.34
541.11	945.5	1117.6
541.21	945.4	1101.4
541.31	945.3	1116.84
541.41	945.2	1111.85
541.51	945.1	1102.18
541.61	945	1095.26
541.71	944.9	1095.85
541.81	944.8	1109.78
541.91	944.7	1110.08
542.01	944.6	1107.77
