C:\Users\Mark\ownCloud\Muelheim Group\Projects\Gas phase background\EX321_CEC356_Au Ag and Cu in O2_clean.vms
Ag3d
	Characteristic Energy eV	1486.61	Acquisition Time s	0.9
KE_Ag3d	BE_Ag3d	CPS_Ag3d
1088.41	398.2	13494.7
1088.51	398.1	13494.2
1088.61	398	13553.9
1088.71	397.9	13637.1
1088.81	397.8	13513.9
1088.91	397.7	13449.9
1089.01	397.6	13451.6
1089.11	397.5	13557.7
1089.21	397.4	13417.6
1089.31	397.3	13485.6
1089.41	397.2	13456
1089.51	397.1	13457.4
1089.61	397	13354.5
1089.71	396.9	13426.6
1089.81	396.8	13324.5
1089.91	396.7	13354.7
1090.01	396.6	13471.7
1090.11	396.5	13404.3
1090.21	396.4	13391.8
1090.31	396.3	13459.8
1090.41	396.2	13424.6
1090.51	396.1	13530.9
1090.61	396	13570.8
1090.71	395.9	13522.3
1090.81	395.8	13481
1090.91	395.7	13607.1
1091.01	395.6	13542.7
1091.11	395.5	13519.7
1091.21	395.4	13589.7
1091.31	395.3	13640.8
1091.41	395.2	13658.7
1091.51	395.1	13789.8
1091.61	395	13808.3
1091.71	394.9	13824.8
1091.81	394.8	13738.2
1091.91	394.7	13966.2
1092.01	394.6	14011.4
1092.11	394.5	13920.9
1092.21	394.4	14084.2
1092.31	394.3	13989.6
1092.41	394.2	13927.8
1092.51	394.1	14032.8
1092.61	394	13967.3
1092.71	393.9	14003.7
1092.81	393.8	14015
1092.91	393.7	14061.9
1093.01	393.6	14080.2
1093.11	393.5	14085.7
1093.21	393.4	14071.3
1093.31	393.3	14053.2
1093.41	393.2	14111.1
1093.51	393.1	14244.8
1093.61	393	14123.7
1093.71	392.9	14091.8
1093.81	392.8	14070.3
1093.91	392.7	14077.6
1094.01	392.6	14023.5
1094.11	392.5	14056.9
1094.21	392.4	13992.4
1094.31	392.3	13931.8
1094.41	392.2	13954.8
1094.51	392.1	13889.1
1094.61	392	13879.5
1094.71	391.9	13924.9
1094.81	391.8	13911.1
1094.91	391.7	13902.4
1095.01	391.6	13791
1095.11	391.5	13835.1
1095.21	391.4	13823.2
1095.31	391.3	13764
1095.41	391.2	13686.9
1095.51	391.1	13724.5
1095.61	391	13727.3
1095.71	390.9	13754
1095.81	390.8	13693.8
1095.91	390.7	13706.2
1096.01	390.6	13781.8
1096.11	390.5	13661.7
1096.21	390.4	13563.6
1096.31	390.3	13555.1
1096.41	390.2	13583.6
1096.51	390.1	13521.2
1096.61	390	13463.2
1096.71	389.9	13458
1096.81	389.8	13469.8
1096.91	389.7	13455.8
1097.01	389.6	13353.1
1097.11	389.5	13315.9
1097.21	389.4	13441.4
1097.31	389.3	13370.6
1097.41	389.2	13333.5
1097.51	389.1	13329.6
1097.61	389	13382.9
1097.71	388.9	13255
1097.81	388.8	13343
1097.91	388.7	13320.5
1098.01	388.6	13367.8
1098.11	388.5	13286.9
1098.21	388.4	13326.3
1098.31	388.3	13341.3
1098.41	388.2	13303.5
1098.51	388.1	13243.6
1098.61	388	13226.5
1098.71	387.9	13343.6
1098.81	387.8	13301.8
1098.91	387.7	13433.5
1099.01	387.6	13438.4
1099.11	387.5	13423.9
1099.21	387.4	13387.4
