C:\Users\Mark\ownCloud\Muelheim Group\Projects\Gas phase background\EX318_CEC356_Au Ag Cu in N2_clean.vms
Cu2p
	Characteristic Energy eV	1486.61	Acquisition Time s	2.5
KE_Cu2p	BE_Cu2p	CPS_Cu2p
528.91	957.7	4892.1
529.01	957.6	4910.7
529.11	957.5	4922.48
529.21	957.4	4898.62
529.31	957.3	4874.57
529.41	957.2	4884.38
529.51	957.1	4869.26
529.61	957	4867.66
529.71	956.9	4872.17
529.81	956.8	4910.68
529.91	956.7	4920.82
530.01	956.6	4969.62
530.11	956.5	4975.65
530.21	956.4	4981.52
530.31	956.3	4965.58
530.41	956.2	4943.53
530.51	956.1	4937.3
530.61	956	4983.42
530.71	955.9	4965.52
530.81	955.8	5013.89
530.91	955.7	4999.97
531.01	955.6	5006.38
531.11	955.5	4987.03
531.21	955.4	5016.25
531.31	955.3	5057.92
531.41	955.2	5060.98
531.51	955.1	5053.95
531.61	955	5094.08
531.71	954.9	5095.48
531.81	954.8	5055.88
531.91	954.7	5135.61
532.01	954.6	5172.24
532.11	954.5	5228.44
532.21	954.4	5231.27
532.31	954.3	5289.08
532.41	954.2	5348.18
532.51	954.1	5414.49
532.61	954	5537.49
532.71	953.9	5654.27
532.81	953.8	5679.47
532.91	953.7	5806.64
533.01	953.6	5948.57
533.11	953.5	6122.09
533.21	953.4	6269.38
533.31	953.3	6569.31
533.41	953.2	6773.26
533.51	953.1	7021.01
533.61	953	7298.67
533.71	952.9	7536.17
533.81	952.8	7820.12
533.91	952.7	7980.25
534.01	952.6	8163.76
534.11	952.5	8132.97
534.21	952.4	8053.18
534.31	952.3	7913.65
534.41	952.2	7720.45
534.51	952.1	7436.61
534.61	952	7101.74
534.71	951.9	6785.75
534.81	951.8	6562.95
534.91	951.7	6311.33
535.01	951.6	6072.68
535.11	951.5	5866.94
535.21	951.4	5722.57
535.31	951.3	5638.33
535.41	951.2	5514.48
535.51	951.1	5480.69
535.61	951	5421.49
535.71	950.9	5308.7
535.81	950.8	5256.64
535.91	950.7	5209.63
536.01	950.6	5145.91
536.11	950.5	5127.85
536.21	950.4	5063.38
536.31	950.3	5105.21
536.41	950.2	5066.71
536.51	950.1	5061.8
536.61	950	5069.39
536.71	949.9	5021.7
536.81	949.8	5040.94
536.91	949.7	4950.45
537.01	949.6	4973.53
537.11	949.5	5014.28
537.21	949.4	4983.29
537.31	949.3	4980.55
537.41	949.2	4996.97
537.51	949.1	4994.92
537.61	949	5023.52
537.71	948.9	5004.42
537.81	948.8	4967.86
