C:\Users\Mark\ownCloud\Muelheim Group\Projects\Gas phase background\EX318_CEC356_Au Ag Cu in N2_clean.vms
Cu2p
	Characteristic Energy eV	1486.61	Acquisition Time s	2.5
KE_Cu2p	BE_Cu2p	CPS_Cu2p
503.91	982.7	25069.7
504.01	982.6	25028.4
504.11	982.5	25088.3
504.21	982.4	25074.5
504.31	982.3	24997.9
504.41	982.2	25152.6
504.51	982.1	25149.7
504.61	982	25219.4
504.71	981.9	25190.4
504.81	981.8	25208.7
504.91	981.7	25241.2
505.01	981.6	25268.6
505.11	981.5	25221.7
505.21	981.4	25307.3
505.31	981.3	25207.5
505.41	981.2	25260.4
505.51	981.1	25342.2
505.61	981	25333.1
505.71	980.9	25376.9
505.81	980.8	25311.9
505.91	980.7	25372.2
506.01	980.6	25356.9
506.11	980.5	25323.4
506.21	980.4	25348.7
506.31	980.3	25513.1
506.41	980.2	25498.7
506.51	980.1	25498.7
506.61	980	25488.2
506.71	979.9	25500.3
506.81	979.8	25528.7
506.91	979.7	25486.2
507.01	979.6	25572.1
507.11	979.5	25541.9
507.21	979.4	25540.8
507.31	979.3	25535.5
507.41	979.2	25649.4
507.51	979.1	25599
507.61	979	25545
507.71	978.9	25591.2
507.81	978.8	25565.4
507.91	978.7	25614.9
508.01	978.6	25632.3
508.11	978.5	25631.9
508.21	978.4	25672.4
508.31	978.3	25645.1
508.41	978.2	25685.9
508.51	978.1	25730.5
508.61	978	25621
508.71	977.9	25768.5
508.81	977.8	25759.2
508.91	977.7	25809.8
509.01	977.6	25802.9
509.11	977.5	25770
509.21	977.4	25825.8
509.31	977.3	25753
509.41	977.2	25876.3
509.51	977.1	25951.2
509.61	977	25876.9
509.71	976.9	25898.9
509.81	976.8	25878.1
509.91	976.7	25940.2
510.01	976.6	25904.7
510.11	976.5	25966.2
510.21	976.4	25979.4
510.31	976.3	25992.4
510.41	976.2	26010.7
510.51	976.1	25983.4
510.61	976	26023.3
510.71	975.9	26071.9
510.81	975.8	26068.3
510.91	975.7	26019.2
511.01	975.6	26039.9
511.11	975.5	26060.7
511.21	975.4	26210.1
511.31	975.3	26177.8
511.41	975.2	26164
511.51	975.1	26323.1
511.61	975	26305.2
511.71	974.9	26370
511.81	974.8	26298.7
511.91	974.7	26341.4
512.01	974.6	26423.9
512.11	974.5	26495.7
512.21	974.4	26487.1
512.31	974.3	26310.1
512.41	974.2	26466.5
512.51	974.1	26546.6
512.61	974	26583.9
