EX318_CEC356_Au Ag Cu in N2_clean_vb_regions.vms
Survey
	Characteristic Energy eV	1486.61	Acquisition Time s	0.1
KE_Survey	BE_Survey	CPS_Survey	Background_Survey
849.11	637.5	7440.29	7440.29
849.61	637	7317.63	7317.63
850.11	636.5	7255.25	7255.25
850.61	636	6926.2	6926.2
851.11	635.5	6872.63	6872.63
851.61	635	6558.68	6558.68
852.11	634.5	6617.09	6617.09
852.61	634	6765.5	6765.5
853.11	633.5	6651.03	6651.03
853.61	633	6503.07	6503.07
854.11	632.5	6731.01	6731.01
854.61	632	6389.3	6389.3
855.11	631.5	6503.69	6503.69
855.61	631	6294.63	6294.63
856.11	630.5	6507.36	6507.36
856.61	630	6544.08	6544.08
857.11	629.5	6429.07	6429.07
857.61	629	6608.85	6608.85
858.11	628.5	6460.46	6460.46
858.61	628	6273.72	6273.72
859.11	627.5	6258.21	6258.21
859.61	627	6380.39	6380.39
860.11	626.5	6452.17	6452.17
860.61	626	6139.82	6139.82
861.11	625.5	6298.71	6298.71
861.61	625	6270.92	6270.92
862.11	624.5	6406.14	6406.14
862.61	624	6432.63	6432.63
863.11	623.5	5845.47	5845.47
863.61	623	6374.35	6374.35
864.11	622.5	6873.83	6873.83
864.61	622	6229.42	6229.42
865.11	621.5	6296.15	6296.15
865.61	621	6448.9	6448.9
866.11	620.5	6447.96	6447.96
866.61	620	6323.16	6323.16
867.11	619.5	6338.19	6338.19
867.61	619	6493.64	6493.64
868.11	618.5	6516.45	6516.45
868.61	618	6294.92	6294.92
869.11	617.5	6639.86	6639.86
869.61	617	6432.62	6432.62
870.11	616.5	6231.05	6231.05
870.61	616	6923.68	6923.68
871.11	615.5	6628.42	6628.42
871.61	615	6415.28	6415.28
872.11	614.5	6288.61	6288.61
872.61	614	6198.53	6198.53
873.11	613.5	6418.42	6418.42
873.61	613	6744.29	6744.29
874.11	612.5	6564.53	6564.53
874.61	612	6864.48	6864.48
875.11	611.5	6858.78	6858.78
875.61	611	6469.39	6469.39
876.11	610.5	6482.34	6482.34
876.61	610	6599.26	6599.26
877.11	609.5	6670.58	6670.58
877.61	609	6546.45	6546.45
878.11	608.5	6723.36	6723.36
878.61	608	6965.77	6965.77
879.11	607.5	6629.21	6629.21
879.61	607	6712.15	6712.15
880.11	606.5	6564.43	6564.43
880.61	606	6792.55	6792.55
881.11	605.5	6637.45	6637.45
881.61	605	6642.65	6642.65
882.11	604.5	6758.99	6758.99
882.61	604	7013.58	7013.58
883.11	603.5	6592.91	6592.91
883.61	603	6678.47	6678.47
884.11	602.5	6854.36	6854.36
884.61	602	6921.24	6921.24
885.11	601.5	6810.43	6810.43
885.61	601	6588.36	6588.36
886.11	600.5	6666.26	6666.26
886.61	600	6895.91	6895.91
887.11	599.5	6953.14	6953.14
887.61	599	6850.93	6850.93
888.11	598.5	6847.95	6847.95
888.61	598	7042.57	7042.57
889.11	597.5	7055.72	7055.72
889.61	597	7083.96	7083.96
890.11	596.5	6724.52	6724.52
890.61	596	6966.19	6966.19
891.11	595.5	7207.68	7207.68
891.61	595	7439.96	7439.96
892.11	594.5	7073.41	7073.41
892.61	594	7150.45	7150.45
893.11	593.5	7199.18	7199.18
893.61	593	7433.89	7433.89
894.11	592.5	7251.7	7251.7
894.61	592	7110.52	7110.52
895.11	591.5	7278.75	7278.75
895.61	591	7046.24	7046.24
896.11	590.5	6908.32	6908.32
896.61	590	7089.05	7089.05
897.11	589.5	7234.85	7234.85
897.61	589	7283.97	7283.97
898.11	588.5	7152.71	7152.71
898.61	588	7249.41	7249.41
899.11	587.5	7661.91	7661.91
899.61	587	7488.04	7488.04
900.11	586.5	7357.73	7357.73
900.61	586	7465.91	7465.91
901.11	585.5	7364.64	7364.64
901.61	585	7198.77	7198.77
902.11	584.5	7496.53	7496.53
902.61	584	7486.41	7486.41
903.11	583.5	7291.44	7291.44
903.61	583	7390.55	7390.55
904.11	582.5	7602.05	7602.05
904.61	582	7781.2	7781.2
905.11	581.5	7788.57	7788.57
905.61	581	7556.95	7556.95
906.11	580.5	7447.67	7447.67
906.61	580	7755.26	7755.26
907.11	579.5	7694	7694
907.61	579	7881.02	7881.02
908.11	578.5	7825.88	7825.88
908.61	578	8132.07	8132.07
909.11	577.5	8156.02	8156.02
909.61	577	7726.18	7726.18
910.11	576.5	7827.2	7827.2
910.61	576	7975.51	7975.51
911.11	575.5	7857.93	7857.93
911.61	575	7853.49	7853.49
912.11	574.5	7748.7	7748.7
912.61	574	7992.59	7992.59
913.11	573.5	7697.74	7697.74
913.61	573	7724.84	7724.84
914.11	572.5	7368.42	7368.42
914.61	572	7823.13	7823.13
915.11	571.5	8174.66	8174.66
915.61	571	7843.25	7843.25
916.11	570.5	7923	7923
916.61	570	7721.11	7721.11
917.11	569.5	7739.36	7739.36
917.61	569	7779.62	7779.62
918.11	568.5	7752.85	7752.85
918.61	568	7859.19	7859.19
919.11	567.5	7910.98	7910.98
919.61	567	7707.54	7707.54
920.11	566.5	7994.3	7994.3
920.61	566	7820.89	7820.89
921.11	565.5	7912.99	7912.99
921.61	565	7760.58	7760.58
922.11	564.5	7961.82	7961.82
922.61	564	7949.78	7949.78
923.11	563.5	7966.72	7966.72
923.61	563	8470.11	8470.11
924.11	562.5	8503.93	8503.93
924.61	562	8609.27	8609.27
925.11	561.5	8608.17	8608.17
925.61	561	8789.93	8789.93
926.11	560.5	8562.7	8562.7
926.61	560	8546.06	8546.06
927.11	559.5	8619.86	8619.86
927.61	559	8105.3	8105.3
928.11	558.5	7790.23	7790.23
