C:\Users\Mark\ownCloud\Muelheim Group\Projects\Gas phase background\EX318_CEC356_Au Ag Cu in N2_clean.vms
Ag3d
	Characteristic Energy eV	1486.61	Acquisition Time s	0.1
KE_Ag3d	BE_Ag3d	CPS_Ag3d
1093.51	393.1	12256.8
1093.61	393	12890.5
1093.71	392.9	12339.9
1093.81	392.8	12297
1093.91	392.7	12482.5
1094.01	392.6	12876.6
1094.11	392.5	12676.8
1094.21	392.4	11742.6
1094.31	392.3	11902
1094.41	392.2	12555.3
1094.51	392.1	12795.4
1094.61	392	12615.7
1094.71	391.9	12298
1094.81	391.8	12505.8
1094.91	391.7	11948.4
1095.01	391.6	12290.1
1095.11	391.5	11929.9
1095.21	391.4	12224.8
1095.31	391.3	12014
1095.41	391.2	11755.3
1095.51	391.1	11672.8
1095.61	391	12035.3
1095.71	390.9	11755.6
1095.81	390.8	12320.9
1095.91	390.7	11530.7
1096.01	390.6	11889.3
1096.11	390.5	12471.1
1096.21	390.4	12064
1096.31	390.3	11435.8
1096.41	390.2	11978.8
1096.51	390.1	11947
1096.61	390	11553.5
1096.71	389.9	12078
1096.81	389.8	11613.8
1096.91	389.7	11701.4
1097.01	389.6	11861.3
1097.11	389.5	11269.4
1097.21	389.4	11372
1097.31	389.3	11730.7
1097.41	389.2	11662.5
1097.51	389.1	11923
1097.61	389	12043.9
1097.71	388.9	11901.7
1097.81	388.8	11496.3
1097.91	388.7	11571.9
1098.01	388.6	11477.8
1098.11	388.5	11738.5
1098.21	388.4	11910.4
1098.31	388.3	11785.9
1098.41	388.2	11368.6
1098.51	388.1	11133.8
1098.61	388	11459.8
1098.71	387.9	11740.1
1098.81	387.8	12078.2
1098.91	387.7	11482.6
1099.01	387.6	11461.9
1099.11	387.5	11873.9
1099.21	387.4	11682.3
1099.31	387.3	11443.8
1099.41	387.2	11427.7
1099.51	387.1	11085.2
1099.61	387	11588
1099.71	386.9	11556.5
1099.81	386.8	11682.2
1099.91	386.7	11706.2
1100.01	386.6	11642.2
1100.11	386.5	12119.2
1100.21	386.4	11395
1100.31	386.3	11015.1
1100.41	386.2	11697
1100.51	386.1	11772.9
1100.61	386	11914.6
1100.71	385.9	11254.8
1100.81	385.8	11277.8
1100.91	385.7	11512.8
1101.01	385.6	11982
1101.11	385.5	11975
1101.21	385.4	11460.5
1101.31	385.3	11385
1101.41	385.2	11319
1101.51	385.1	11526.7
1101.61	385	11182.4
1101.71	384.9	11600.6
1101.81	384.8	11514.8
1101.91	384.7	11164
1102.01	384.6	11209.6
1102.11	384.5	11206.7
1102.21	384.4	11460.2
1102.31	384.3	11031
1102.41	384.2	11520.2
1102.51	384.1	11385.4
1102.61	384	10840.7
1102.71	383.9	11528.4
1102.81	383.8	11525
1102.91	383.7	11351.9
1103.01	383.6	11090.2
1103.11	383.5	11302.7
1103.21	383.4	11775.3
1103.31	383.3	11262.4
1103.41	383.2	11454.4
1103.51	383.1	11362.8
1103.61	383	11641
1103.71	382.9	11967.6
1103.81	382.8	11382.4
1103.91	382.7	11217.9
1104.01	382.6	11028.6
1104.11	382.5	11566.3
1104.21	382.4	11534.4
1104.31	382.3	11298.3
1104.41	382.2	11148.1
1104.51	382.1	11163.8
1104.61	382	11426.6
1104.71	381.9	11359.3
1104.81	381.8	10969.6
1104.91	381.7	11105.3
1105.01	381.6	11348.2
1105.11	381.5	11415.1
1105.21	381.4	11567.7
1105.31	381.3	11266.1
1105.41	381.2	11386.5
1105.51	381.1	11111.8
1105.61	381	11062.6
1105.71	380.9	10889.3
1105.81	380.8	10849.8
1105.91	380.7	11021
1106.01	380.6	10838.6
1106.11	380.5	10863.9
1106.21	380.4	10873.1
1106.31	380.3	10857.9
1106.41	380.2	10633.5
1106.51	380.1	10888.3
1106.61	380	11109.6
1106.71	379.9	10265
1106.81	379.8	10217.9
1106.91	379.7	10655.1
1107.01	379.6	11035
1107.11	379.5	11107.4
1107.21	379.4	10945
1107.31	379.3	10586.9
1107.41	379.2	11276.5
1107.51	379.1	10710.7
1107.61	379	10606
1107.71	378.9	11069.5
1107.81	378.8	10908.6
1107.91	378.7	11293.5
1108.01	378.6	11339.8
1108.11	378.5	11643.6
1108.21	378.4	11820.1
1108.31	378.3	12741.9
1108.41	378.2	12596.1
1108.51	378.1	12507.3
1108.61	378	12758.1
1108.71	377.9	13419.9
1108.81	377.8	13112.5
1108.91	377.7	12534.3
1109.01	377.6	12083.9
1109.11	377.5	11703.4
1109.21	377.4	11380.3
1109.31	377.3	10735.9
1109.41	377.2	10804.7
1109.51	377.1	11033.1
1109.61	377	11127.9
1109.71	376.9	11119.1
1109.81	376.8	11512.1
1109.91	376.7	11522.3
1110.01	376.6	11487.4
1110.11	376.5	11982.9
1110.21	376.4	11876.6
1110.31	376.3	12693.6
1110.41	376.2	12578.1
1110.51	376.1	12733.4
1110.61	376	12597.8
1110.71	375.9	13648.1
1110.81	375.8	13671.8
1110.91	375.7	14232.6
1111.01	375.6	15328
1111.11	375.5	15698.9
