C:\Users\Mark\ownCloud\Muelheim Group\Projects\Gas phase background\EX318_CEC356_Au Ag Cu in N2_clean.vms
Au4f
	Characteristic Energy eV	1486.61	Acquisition Time s	0.9
KE_Au4f	BE_Au4f	CPS_Au4f
1347.51	139.1	3199.16
1347.61	139	3213.88
1347.71	138.9	3234.01
1347.81	138.8	3226.78
1347.91	138.7	3280.86
1348.01	138.6	3256.03
1348.11	138.5	3189.71
1348.21	138.4	3242.97
1348.31	138.3	3247.41
1348.41	138.2	3264.58
1348.51	138.1	3264.08
1348.61	138	3278.67
1348.71	137.9	3238.6
1348.81	137.8	3250.64
1348.91	137.7	3271.33
1349.01	137.6	3228.36
1349.11	137.5	3174.81
1349.21	137.4	3207.22
1349.31	137.3	3217.69
1349.41	137.2	3215.06
1349.51	137.1	3270.17
1349.61	137	3272.87
1349.71	136.9	3258.52
1349.81	136.8	3281.16
1349.91	136.7	3269.3
1350.01	136.6	3273.29
1350.11	136.5	3253.55
1350.21	136.4	3233.48
1350.31	136.3	3230.69
1350.41	136.2	3237.06
1350.51	136.1	3257.48
1350.61	136	3224.39
1350.71	135.9	3260.51
1350.81	135.8	3271.44
1350.91	135.7	3272.12
1351.01	135.6	3237.8
1351.11	135.5	3268.83
1351.21	135.4	3236.79
1351.31	135.3	3279.35
1351.41	135.2	3249.66
1351.51	135.1	3258.92
1351.61	135	3273.84
1351.71	134.9	3275.48
1351.81	134.8	3265.04
1351.91	134.7	3258.09
1352.01	134.6	3240.45
1352.11	134.5	3286.39
1352.21	134.4	3263.68
1352.31	134.3	3262.1
1352.41	134.2	3222.25
1352.51	134.1	3279.02
1352.61	134	3259.05
1352.71	133.9	3276.4
1352.81	133.8	3271.1
1352.91	133.7	3237.28
1353.01	133.6	3253.67
1353.11	133.5	3315.97
1353.21	133.4	3301.83
1353.31	133.3	3258.68
1353.41	133.2	3257.03
1353.51	133.1	3291.27
1353.61	133	3273.11
1353.71	132.9	3241.15
1353.81	132.8	3248.09
1353.91	132.7	3250.38
1354.01	132.6	3268.94
1354.11	132.5	3284.63
1354.21	132.4	3242.93
1354.31	132.3	3237.19
1354.41	132.2	3250.03
1354.51	132.1	3223.86
1354.61	132	3296.11
1354.71	131.9	3293.56
1354.81	131.8	3231.59
1354.91	131.7	3248.54
1355.01	131.6	3246.83
1355.11	131.5	3265.49
1355.21	131.4	3263.78
1355.31	131.3	3290.39
1355.41	131.2	3262.18
1355.51	131.1	3257.97
1355.61	131	3239.16
1355.71	130.9	3288.92
1355.81	130.8	3322.06
1355.91	130.7	3266.46
1356.01	130.6	3254.95
1356.11	130.5	3256.67
1356.21	130.4	3248.71
1356.31	130.3	3264.9
1356.41	130.2	3235.71
1356.51	130.1	3265.1
1356.61	130	3287.44
1356.71	129.9	3256.08
1356.81	129.8	3254.98
1356.91	129.7	3295.48
1357.01	129.6	3292.66
1357.11	129.5	3275.16
1357.21	129.4	3276.14
1357.31	129.3	3291.66
1357.41	129.2	3284.46
1357.51	129.1	3278.48
1357.61	129	3296.65
1357.71	128.9	3291.1
1357.81	128.8	3311.75
1357.91	128.7	3270.46
1358.01	128.6	3301.91
1358.11	128.5	3270.31
1358.21	128.4	3269.01
1358.31	128.3	3260.33
1358.41	128.2	3230.68
1358.51	128.1	3221.01
1358.61	128	3251.44
1358.71	127.9	3247.75
1358.81	127.8	3267.13
1358.91	127.7	3295.62
1359.01	127.6	3270.49
1359.11	127.5	3272.69
1359.21	127.4	3287.68
1359.31	127.3	3289.22
1359.41	127.2	3245.63
1359.51	127.1	3265.92
1359.61	127	3265.2
1359.71	126.9	3259.19
1359.81	126.8	3213.77
1359.91	126.7	3246.06
1360.01	126.6	3252.12
1360.11	126.5	3267.6
1360.21	126.4	3273.56
1360.31	126.3	3260.02
1360.41	126.2	3299.33
1360.51	126.1	3289.06
1360.61	126	3291.08
1360.71	125.9	3281.98
1360.81	125.8	3239.63
1360.91	125.7	3291.16
1361.01	125.6	3275.92
1361.11	125.5	3285.79
1361.21	125.4	3247.69
1361.31	125.3	3239.33
1361.41	125.2	3256.35
1361.51	125.1	3256.71
1361.61	125	3320.53
1361.71	124.9	3299.11
1361.81	124.8	3256.4
1361.91	124.7	3298.17
1362.01	124.6	3240.52
1362.11	124.5	3265.91
1362.21	124.4	3261.92
1362.31	124.3	3259.71
1362.41	124.2	3281
1362.51	124.1	3231.81
1362.61	124	3258.47
1362.71	123.9	3234.72
1362.81	123.8	3236.43
1362.91	123.7	3279.42
1363.01	123.6	3251.41
1363.11	123.5	3273.28
1363.21	123.4	3280.24
1363.31	123.3	3222.65
1363.41	123.2	3224.81
1363.51	123.1	3226.12
1363.61	123	3279.41
1363.71	122.9	3263.02
1363.81	122.8	3272.42
1363.91	122.7	3275.66
1364.01	122.6	3246.33
1364.11	122.5	3233.07
1364.21	122.4	3205.96
1364.31	122.3	3277.37
1364.41	122.2	3295.22
1364.51	122.1	3252.18
1364.61	122	3291.9
1364.71	121.9	3247.1
1364.81	121.8	3263.25
1364.91	121.7	3319.15
1365.01	121.6	3326.29
1365.11	121.5	3272.08
1365.21	121.4	3310.74
1365.31	121.3	3238.48
1365.41	121.2	3241.49
1365.51	121.1	3246.27
1365.61	121	3257.67
1365.71	120.9	3279.63
1365.81	120.8	3303.51
1365.91	120.7	3291.7
1366.01	120.6	3236.54
1366.11	120.5	3268.72
1366.21	120.4	3287.37
1366.31	120.3	3299.89
1366.41	120.2	3309.4
1366.51	120.1	3324.93
1366.61	120	3294.94
1366.71	119.9	3359.19
1366.81	119.8	3330.7
1366.91	119.7	3328.41
1367.01	119.6	3270.49
1367.11	119.5	3328.62
1367.21	119.4	3368.27
1367.31	119.3	3329.36
1367.41	119.2	3268.87
1367.51	119.1	3304.91
1367.61	119	3271.85
1367.71	118.9	3295.05
1367.81	118.8	3289.73
1367.91	118.7	3299.21
1368.01	118.6	3316.83
1368.11	118.5	3341.25
1368.21	118.4	3313.28
1368.31	118.3	3309.93
1368.41	118.2	3351.88
1368.51	118.1	3335.87
1368.61	118	3364.89
1368.71	117.9	3333.64
1368.81	117.8	3271.2
1368.91	117.7	3347.61
1369.01	117.6	3325.36
1369.11	117.5	3345.34
1369.21	117.4	3391.81
1369.31	117.3	3316.71
1369.41	117.2	3300.43
1369.51	117.1	3304.57
1369.61	117	3281.53
1369.71	116.9	3324.18
1369.81	116.8	3377.38
1369.91	116.7	3380.67
1370.01	116.6	3328.59
1370.11	116.5	3324.65
1370.21	116.4	3318.32
1370.31	116.3	3358.26
1370.41	116.2	3327.95
1370.51	116.1	3297.06
1370.61	116	3367.54
1370.71	115.9	3380.45
1370.81	115.8	3370.49
1370.91	115.7	3338.21
1371.01	115.6	3382.55
1371.11	115.5	3315.63
1371.21	115.4	3307.17
1371.31	115.3	3331.73
1371.41	115.2	3390.39
1371.51	115.1	3406.2
1371.61	115	3359.36
1371.71	114.9	3404.49
1371.81	114.8	3390.25
1371.91	114.7	3424.78
1372.01	114.6	3416.68
1372.11	114.5	3404.5
1372.21	114.4	3415.96
1372.31	114.3	3363.31
1372.41	114.2	3363.98
1372.51	114.1	3346.07
1372.61	114	3430.55
1372.71	113.9	3397.05
1372.81	113.8	3387.68
1372.91	113.7	3347.45
1373.01	113.6	3367.78
1373.11	113.5	3347.85
1373.21	113.4	3343.58
1373.31	113.3	3295.62
1373.41	113.2	3297.29
1373.51	113.1	3354
1373.61	113	3348.39
1373.71	112.9	3316.08
1373.81	112.8	3312.3
1373.91	112.7	3311.41
1374.01	112.6	3316.74
1374.11	112.5	3311.38
1374.21	112.4	3274.12
1374.31	112.3	3268.64
1374.41	112.2	3249.33
1374.51	112.1	3234.37
1374.61	112	3289.75
1374.71	111.9	3261.53
1374.81	111.8	3294.74
1374.91	111.7	3257.19
1375.01	111.6	3291.46
1375.11	111.5	3278.15
1375.21	111.4	3295.77
1375.31	111.3	3317.49
1375.41	111.2	3316.64
1375.51	111.1	3317.58
1375.61	111	3340.04
1375.71	110.9	3321.21
1375.81	110.8	3311.83
1375.91	110.7	3303.08
1376.01	110.6	3344.31
1376.11	110.5	3206.09
1376.21	110.4	3257.65
1376.31	110.3	3264.67
1376.41	110.2	3230.41
1376.51	110.1	3193.69
1376.61	110	3205.45
1376.71	109.9	3249.03
1376.81	109.8	3219.4
1376.91	109.7	3236.35
1377.01	109.6	3156.55
1377.11	109.5	3170.57
1377.21	109.4	3141.61
1377.31	109.3	3147.6
1377.41	109.2	3143.9
1377.51	109.1	3105.48
1377.61	109	3020.05
1377.71	108.9	3045.18
1377.81	108.8	3040.77
1377.91	108.7	3057.43
1378.01	108.6	3030.42
1378.11	108.5	3048.4
