CasaXP50
Cu2p
	Characteristic Energy eV	1486.61	Acquisition Time s	0.2
KE_Cu2p	BE_Cu2p	CPS_Cu2p
559.86	926.75	2904.86
559.91	926.7	2862.52
559.96	926.65	2857.85
560.01	926.6	2862.64
560.06	926.55	2882.21
560.11	926.5	2843.59
560.16	926.45	2874.12
560.21	926.4	2866.73
560.26	926.35	2829.24
560.31	926.3	2903.86
560.36	926.25	2843.43
560.41	926.2	2898.9
560.46	926.15	2862.72
560.51	926.1	2834.67
560.56	926.05	2831.05
560.61	926	2840.85
560.66	925.95	2877.69
560.71	925.9	2872.86
560.76	925.85	2849
560.81	925.8	2790.59
560.86	925.75	2847.64
560.91	925.7	2860.91
560.96	925.65	2823.02
561.01	925.6	2849.41
561.06	925.55	2892.37
561.11	925.5	2879.68
561.16	925.45	2798.75
561.21	925.4	2872.88
561.26	925.35	2828.99
561.31	925.3	2792.27
561.36	925.25	2792.54
561.41	925.2	2917.88
561.46	925.15	2846.2
561.51	925.1	2831.7
561.56	925.05	2838.88
561.61	925	2804.04
561.66	924.95	2792.56
561.71	924.9	2793.48
561.76	924.85	2816.04
561.81	924.8	2858.74
561.86	924.75	2779.59
561.91	924.7	2823.91
561.96	924.65	2902.26
562.01	924.6	2900.05
562.06	924.55	2842.13
562.11	924.5	2824.6
562.16	924.45	2805.72
562.21	924.4	2837.45
562.26	924.35	2814.01
562.31	924.3	2817.45
562.36	924.25	2790
562.41	924.2	2835.02
562.46	924.15	2805.59
562.51	924.1	2782.14
562.56	924.05	2873.33
562.61	924	2829.68
562.66	923.95	2823.6
562.71	923.9	2881.63
562.76	923.85	2846.12
562.81	923.8	2816.8
562.86	923.75	2798.4
562.91	923.7	2860.11
562.96	923.65	2843.75
563.01	923.6	2772.12
563.06	923.55	2817.98
563.11	923.5	2834.38
563.16	923.45	2821.5
563.21	923.4	2786.01
563.26	923.35	2805.72
563.31	923.3	2829.73
563.36	923.25	2836.96
563.41	923.2	2826.85
563.46	923.15	2864.66
563.51	923.1	2846.6
563.56	923.05	2859.47
563.61	923	2856.75
563.66	922.95	2841.33
563.71	922.9	2802.69
563.76	922.85	2795.88
563.81	922.8	2824.56
563.86	922.75	2862.88
563.91	922.7	2832.69
563.96	922.65	2878.98
564.01	922.6	2866.22
564.06	922.55	2865.04
564.11	922.5	2788.04
564.16	922.45	2850.19
564.21	922.4	2898.87
564.26	922.35	2931.24
564.31	922.3	2844.75
564.36	922.25	2821.63
564.41	922.2	2844.85
564.46	922.15	2839.83
564.51	922.1	2817.12
564.56	922.05	2782.61
564.61	922	2832.3
564.66	921.95	2885.22
564.71	921.9	2860.37
564.76	921.85	2838.48
564.81	921.8	2827.88
564.86	921.75	2787.84
564.91	921.7	2833.58
564.96	921.65	2846.98
565.01	921.6	2867.65
565.06	921.55	2863.5
565.11	921.5	2829.97
565.16	921.45	2863.94
565.21	921.4	2844.83
565.26	921.35	2793.5
565.31	921.3	2824.46
565.36	921.25	2887.36
565.41	921.2	2843.58
565.46	921.15	2802.06
565.51	921.1	2876.72
565.56	921.05	2831.56
565.61	921	2815.46
565.66	920.95	2850.02
565.71	920.9	2844.4
565.76	920.85	2850.3
565.81	920.8	2834.47
565.86	920.75	2824.89
565.91	920.7	2783.62
565.96	920.65	2803.55
566.01	920.6	2810.29
566.06	920.55	2850.97
566.11	920.5	2813.09
566.16	920.45	2804.03
566.21	920.4	2850.43
566.26	920.35	2828.8
566.31	920.3	2827.8
566.36	920.25	2896.73
566.41	920.2	2881.43
566.46	920.15	2860.56
566.51	920.1	2830.72
566.56	920.05	2866.88
566.61	920	2896.97
