C:\Users\Mark\ownCloud\Muelheim Group\Projects\Gas phase background\Au in He 800um nozzle\Experiment 2019-01-28_Au in He 800 um nozzle - Selection.vms
Au4f
	Characteristic Energy eV	1486.61	Acquisition Time s	0.4
KE_Au4f	BE_Au4f	CPS_Au4f
1381.76	104.85	2018.02
1381.81	104.8	1990.57
1381.86	104.75	1955.85
1381.91	104.7	1986.2
1381.96	104.65	2013.89
1382.01	104.6	2018.76
1382.06	104.55	2005.02
1382.11	104.5	1970.2
1382.16	104.45	2039.39
1382.21	104.4	2046.14
1382.26	104.35	2006.21
1382.31	104.3	2006.11
1382.36	104.25	2029.38
1382.41	104.2	2026.9
1382.46	104.15	2045.24
1382.51	104.1	2076.59
1382.56	104.05	2094.68
1382.61	104	2059.68
1382.66	103.95	2079.38
1382.71	103.9	2085.1
1382.76	103.85	2041.92
1382.81	103.8	1987.74
1382.86	103.75	2012.77
1382.91	103.7	1999.13
1382.96	103.65	2015.13
1383.01	103.6	2005.8
1383.06	103.55	2068.75
1383.11	103.5	2092.35
1383.16	103.45	2029.61
1383.21	103.4	2018.03
1383.26	103.35	2016.09
1383.31	103.3	2055.25
1383.36	103.25	1984.48
1383.41	103.2	2036.92
1383.46	103.15	1976.58
1383.51	103.1	1969.85
1383.56	103.05	1973.14
1383.61	103	2004.44
1383.66	102.95	1985.19
1383.71	102.9	2011.67
1383.76	102.85	2032.25
1383.81	102.8	2006.76
1383.86	102.75	2012.49
1383.91	102.7	2038.29
1383.96	102.65	2007.04
1384.01	102.6	2003.16
1384.06	102.55	2029.29
1384.11	102.5	2002.19
1384.16	102.45	1988.26
1384.21	102.4	2029.67
1384.26	102.35	2006.48
1384.31	102.3	1999.1
1384.36	102.25	2004.2
1384.41	102.2	2050.58
1384.46	102.15	2048.94
1384.51	102.1	2065.7
1384.56	102.05	2013.52
1384.61	102	2045.53
1384.66	101.95	2070.75
1384.71	101.9	2061.88
1384.76	101.85	1992.92
1384.81	101.8	2002.55
1384.86	101.75	2031.51
1384.91	101.7	2063.84
1384.96	101.65	1993.61
1385.01	101.6	2023.67
1385.06	101.55	2041.14
1385.11	101.5	1997.94
1385.16	101.45	2028.87
1385.21	101.4	2042.43
1385.26	101.35	1995.36
1385.31	101.3	2039.18
1385.36	101.25	1988.7
1385.41	101.2	2036.69
1385.46	101.15	2031.6
1385.51	101.1	2021.62
1385.56	101.05	2045.61
1385.61	101	2077.52
1385.66	100.95	2003.12
1385.71	100.9	2012.18
1385.76	100.85	2051.06
1385.81	100.8	2072.96
1385.86	100.75	1986.92
1385.91	100.7	2002.38
1385.96	100.65	1949.88
1386.01	100.6	2018.1
1386.06	100.55	2055.8
1386.11	100.5	1986.71
1386.16	100.45	2073.17
1386.21	100.4	2017.63
1386.26	100.35	2079.2
1386.31	100.3	2059.14
1386.36	100.25	2015.33
1386.41	100.2	2074.5
1386.46	100.15	2086.73
1386.51	100.1	2064.03
1386.56	100.05	2028.14
1386.61	100	2065.92
1386.66	99.95	2018.57
1386.71	99.9	2039.74
1386.76	99.85	1978.73
1386.81	99.8	1999.94
1386.86	99.75	2032.04
1386.91	99.7	2040.78
1386.96	99.65	2021.51
1387.01	99.6	2060.57
1387.06	99.55	2030.74
1387.11	99.5	2084.52
1387.16	99.45	2077.27
1387.21	99.4	2054.47
1387.26	99.35	2056.95
1387.31	99.3	1962.67
1387.36	99.25	2022.42
1387.41	99.2	2015.67
1387.46	99.15	1983.26
1387.51	99.1	2014.32
1387.56	99.05	2005.07
1387.61	99	2004.29
1387.66	98.95	2103.53
1387.71	98.9	2000.58
1387.76	98.85	2036.42
1387.81	98.8	2020.5
1387.86	98.75	2031.59
1387.91	98.7	2019.7
1387.96	98.65	2029.89
1388.01	98.6	2055.49
1388.06	98.55	2029.96
1388.11	98.5	2059.05
1388.16	98.45	1985.48
1388.21	98.4	2055.56
1388.26	98.35	2112.32
1388.31	98.3	2062.97
1388.36	98.25	2027.7
1388.41	98.2	2015.88
1388.46	98.15	1979.61
1388.51	98.1	1976.45
