c:\users\mark\owncloud\muelheim group\projects\gas phase background\ex191_cec356 au in he_1200um.vms
Au4f
	Characteristic Energy eV	1486.61	Acquisition Time s	0.4
KE_Au4f	BE_Au4f	CPS_Au4f
1352.16	134.45	6247.85
1352.21	134.4	6256.7
1352.26	134.35	6259.75
1352.31	134.3	6230.95
1352.36	134.25	6233.52
1352.41	134.2	6249.5
1352.46	134.15	6215.6
1352.51	134.1	6257.07
1352.56	134.05	6242.35
1352.61	134	6268.9
1352.66	133.95	6247.85
1352.71	133.9	6244.72
1352.76	133.85	6264.15
1352.81	133.8	6226.72
1352.86	133.75	6243.67
1352.91	133.7	6254.02
1352.96	133.65	6275.45
1353.01	133.6	6292.35
1353.06	133.55	6279.97
1353.11	133.5	6266.6
1353.16	133.45	6266.35
1353.21	133.4	6262.85
1353.26	133.35	6236.52
1353.31	133.3	6257.77
1353.36	133.25	6294.32
1353.41	133.2	6279.95
1353.46	133.15	6276.7
1353.51	133.1	6293.3
1353.56	133.05	6269.1
1353.61	133	6282.93
1353.66	132.95	6312.68
1353.71	132.9	6269.57
1353.76	132.85	6264.7
1353.81	132.8	6292.32
1353.86	132.75	6245.15
1353.91	132.7	6306.65
1353.96	132.65	6288.35
1354.01	132.6	6260.82
1354.06	132.55	6305.25
1354.11	132.5	6329.4
1354.16	132.45	6298.02
1354.21	132.4	6305.18
1354.26	132.35	6304.32
1354.31	132.3	6308.27
1354.36	132.25	6281.07
1354.41	132.2	6299.25
1354.46	132.15	6341.05
1354.51	132.1	6334.2
1354.56	132.05	6275.7
1354.61	132	6311.85
1354.66	131.95	6314.97
1354.71	131.9	6345.63
1354.76	131.85	6327.88
1354.81	131.8	6313.37
1354.86	131.75	6379.65
1354.91	131.7	6324.32
1354.96	131.65	6301.45
1355.01	131.6	6330.4
1355.06	131.55	6299.57
1355.11	131.5	6287.1
1355.16	131.45	6319.9
1355.21	131.4	6335.6
1355.26	131.35	6321.02
1355.31	131.3	6339.62
1355.36	131.25	6322.1
1355.41	131.2	6266.65
1355.46	131.15	6294.97
