CasaXP50
Cu2p
	Characteristic Energy eV	1486.61	Acquisition Time s	0.1
KE_Cu2p	BE_Cu2p	CPS_Cu2p
559.91	926.7	4056.34
559.96	926.65	3997.51
560.01	926.6	3922.61
560.06	926.55	4018.36
560.11	926.5	3976.74
560.16	926.45	3944.97
560.21	926.4	3992.74
560.26	926.35	4054.38
560.31	926.3	4111.54
560.36	926.25	4001.14
560.41	926.2	4055.05
560.46	926.15	4127.52
560.51	926.1	4127.01
560.56	926.05	4077.97
560.61	926	4029.89
560.66	925.95	3915.63
560.71	925.9	3942.51
560.76	925.85	3916.45
560.81	925.8	4119.29
560.86	925.75	4064.39
560.91	925.7	3972.44
560.96	925.65	3965.25
561.01	925.6	3946.94
561.06	925.55	3872.86
561.11	925.5	3977.91
561.16	925.45	3980.16
561.21	925.4	3963.52
561.26	925.35	4018.03
561.31	925.3	3982.21
561.36	925.25	3959.58
561.41	925.2	3997.33
561.46	925.15	3987.53
561.51	925.1	3978.86
561.56	925.05	3906.98
561.61	925	3904.57
561.66	924.95	3799.19
561.71	924.9	3940.33
561.76	924.85	3931.12
561.81	924.8	3904.17
561.86	924.75	3899.69
561.91	924.7	3805.84
561.96	924.65	3868.75
562.01	924.6	4026.98
562.06	924.55	3927.91
562.11	924.5	3902.53
562.16	924.45	3903.1
562.21	924.4	3934.54
562.26	924.35	3935.74
562.31	924.3	3856.12
562.36	924.25	3894.75
562.41	924.2	3974.52
562.46	924.15	3946.06
562.51	924.1	4031.6
562.56	924.05	3971.15
562.61	924	3874.91
562.66	923.95	3892.86
562.71	923.9	3886.66
562.76	923.85	3760
562.81	923.8	3840.77
562.86	923.75	3943.83
562.91	923.7	3901.78
562.96	923.65	3907.64
563.01	923.6	3846.29
563.06	923.55	3937.66
563.11	923.5	3979.49
563.16	923.45	3979.44
563.21	923.4	3952.03
563.26	923.35	4058.43
563.31	923.3	3987.94
563.36	923.25	3930.21
563.41	923.2	3890.04
563.46	923.15	3964.93
563.51	923.1	3871.58
563.56	923.05	3860.53
563.61	923	3862.23
563.66	922.95	3852.5
563.71	922.9	3911.25
563.76	922.85	3922.13
563.81	922.8	3875.29
563.86	922.75	3912.64
563.91	922.7	3887.26
563.96	922.65	3871.91
564.01	922.6	3940.98
564.06	922.55	3943.12
564.11	922.5	3937.59
564.16	922.45	3925.88
564.21	922.4	3962.38
564.26	922.35	3763.89
564.31	922.3	3747.12
564.36	922.25	3821.25
564.41	922.2	3905.5
564.46	922.15	3788.34
564.51	922.1	3843.59
564.56	922.05	3883.97
564.61	922	3947.35
564.66	921.95	3849.29
564.71	921.9	3855.38
564.76	921.85	3938.32
564.81	921.8	3938.15
564.86	921.75	3910.7
564.91	921.7	3859.32
564.96	921.65	3880.63
565.01	921.6	3845.38
565.06	921.55	3958.81
565.11	921.5	3835.69
565.16	921.45	3827.55
565.21	921.4	3833.52
565.26	921.35	3912.01
565.31	921.3	3838.41
565.36	921.25	3909.75
565.41	921.2	3866.91
565.46	921.15	3833.52
565.51	921.1	3922.8
565.56	921.05	3849.46
565.61	921	3977.32
565.66	920.95	3856.89
565.71	920.9	3846.81
565.76	920.85	3950.67
565.81	920.8	4088.5
565.86	920.75	4025.34
565.91	920.7	3854.51
565.96	920.65	3825.2
566.01	920.6	3943.4
566.06	920.55	3901.58
566.11	920.5	3930.03
566.16	920.45	3827.48
566.21	920.4	3963.22
566.26	920.35	3896.74
566.31	920.3	3903.42
566.36	920.25	3818.93
566.41	920.2	3968.23
566.46	920.15	3926.57
566.51	920.1	3846.42
566.56	920.05	3911.82
566.61	920	3887.64
