C:\Users\Mark\ownCloud\Muelheim Group\Projects\Gas phase background\EX320_CEC356_Ag in He.vms
Ag3d
	Characteristic Energy eV	1486.61	Acquisition Time s	0.3
KE_Ag3d	BE_Ag3d	CPS_Ag3d
1084.31	402.3	78841.7
1084.41	402.2	79554.2
1084.51	402.1	79249.7
1084.61	402	78523.3
1084.71	401.9	79343.2
1084.81	401.8	79485.6
1084.91	401.7	79559.3
1085.01	401.6	80086.9
1085.11	401.5	80326.9
1085.21	401.4	80575.9
1085.31	401.3	80563.2
1085.41	401.2	80523.2
1085.51	401.1	80546.5
1085.61	401	80961.4
1085.71	400.9	80693.7
1085.81	400.8	81268.1
1085.91	400.7	82080.4
1086.01	400.6	81616.5
1086.11	400.5	81556.7
1086.21	400.4	81355.9
1086.31	400.3	81697.4
1086.41	400.2	81873.6
1086.51	400.1	82216.4
1086.61	400	82018
1086.71	399.9	82808.5
1086.81	399.8	82553.1
1086.91	399.7	82950.5
1087.01	399.6	82774.2
1087.11	399.5	82659.3
1087.21	399.4	83082.3
1087.31	399.3	83859.2
1087.41	399.2	83703.1
1087.51	399.1	83619.4
1087.61	399	83621.7
1087.71	398.9	83809.9
1087.81	398.8	83481.5
1087.91	398.7	83807.8
1088.01	398.6	83646
1088.11	398.5	83469.3
1088.21	398.4	83298
1088.31	398.3	83516.7
1088.41	398.2	83605.4
1088.51	398.1	83886.3
1088.61	398	83769.9
1088.71	397.9	83652.8
1088.81	397.8	82872.8
1088.91	397.7	83403.2
1089.01	397.6	84044.5
1089.11	397.5	84933.7
1089.21	397.4	85564.4
1089.31	397.3	85434.9
1089.41	397.2	84443
1089.51	397.1	83791.8
1089.61	397	82667.5
1089.71	396.9	80664.6
1089.81	396.8	79319.9
1089.91	396.7	79860.1
1090.01	396.6	79080.2
1090.11	396.5	79004.9
1090.21	396.4	79572.9
1090.31	396.3	80210.9
1090.41	396.2	80934.8
1090.51	396.1	83055.9
1090.61	396	85973.4
1090.71	395.9	89475.2
1090.81	395.8	94640.6
1090.91	395.7	99308.3
1091.01	395.6	104141
1091.11	395.5	108297
1091.21	395.4	109147
1091.31	395.3	105479
1091.41	395.2	100980
1091.51	395.1	95959.6
1091.61	395	90690.3
1091.71	394.9	86545.9
